"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HM1","HM2","HM3","HM4","HM5","AM1","AM2","AM3","AM4","AM5","HomeTeamLP","AwayTeamLP","MW","HTWinStreak3","HTWinStreak5","HTLossStreak3","HTLossStreak5","ATWinStreak3","ATWinStreak5","ATLossStreak3","ATLossStreak5","HTGD","ATGD","DiffPts","DiffFormPts","DiffLP"
"2124",2006-01-14,"Portsmouth","Everton",0,1,"A",16,14,33,31,0.772727272727273,1.04545454545455,"0","3","3","4","7","3","6","6","6","6",16,4,22,0,0,0,0,0,0,0,0,-0.772727272727273,-0.772727272727273,-0.272727272727273,0.0454545454545455,12
"2134",2006-01-15,"Sunderland","Chelsea",1,2,"A",16,46,40,10,0.272727272727273,2.63636363636364,"0","0","0","1","1","3","6","9","12","15",18,1,22,0,0,1,0,1,1,0,0,-1.09090909090909,1.63636363636364,-2.36363636363636,-0.363636363636364,17
"2144",2006-01-15,"Wigan","WestBrom",0,1,"A",25,20,26,31,1.54545454545455,0.863636363636364,"0","0","3","6","9","0","0","3","3","3",18,17,22,0,0,0,0,0,0,0,0,-0.0454545454545455,-0.5,0.681818181818182,0.272727272727273,1
"2154",2006-01-21,"Birmingham","Portsmouth",5,0,"H",15,16,31,33,0.727272727272727,0.772727272727273,"0","3","3","4","4","0","3","3","4","7",12,16,22,0,0,0,0,0,0,0,0,-0.727272727272727,-0.772727272727273,-0.0454545454545455,-0.136363636363636,-4
"2164",2006-01-21,"Bolton","ManCity",2,0,"H",27,27,20,24,1.63636363636364,1.27272727272727,"3","4","5","5","6","0","1","1","1","4",6,8,22,0,0,0,0,0,0,0,0,0.318181818181818,0.136363636363636,0.363636363636364,0.0909090909090909,-2
"2174",2006-01-21,"Everton","Arsenal",1,0,"H",14,34,31,15,1.04545454545455,1.68181818181818,"3","6","6","6","6","3","4","5","8","11",4,2,22,0,0,0,0,0,0,0,0,-0.772727272727273,0.863636363636364,-0.636363636363636,-0.0909090909090909,2
"2184",2006-01-21,"Middlesbrough","Wigan",2,3,"A",25,25,37,26,1,1.54545454545455,"0","1","2","2","3","0","0","3","6","9",7,18,22,0,0,0,0,0,0,0,0,-0.545454545454545,-0.0454545454545455,-0.545454545454545,-0.272727272727273,-11
"2194",2006-01-21,"Newcastle","Blackburn",0,1,"A",20,26,24,25,1.18181818181818,1.40909090909091,"0","1","1","1","4","1","4","7","10","10",14,15,22,0,0,0,0,0,0,0,0,-0.181818181818182,0.0454545454545455,-0.227272727272727,-0.136363636363636,-1
"2204",2006-01-21,"Tottenham","AstonVilla",0,0,"D",31,25,18,30,1.81818181818182,1.13636363636364,"3","6","6","9","10","3","4","5","8","8",9,10,22,0,0,0,0,0,0,0,0,0.590909090909091,-0.227272727272727,0.681818181818182,0.0454545454545455,-1
"2217",2006-01-21,"WestBrom","Sunderland",0,1,"A",21,17,31,40,0.956521739130435,0.391304347826087,"3","3","3","6","6","3","3","3","3","4",17,18,23,0,0,0,0,0,0,0,0,-0.434782608695652,-1,0.565217391304348,0.0869565217391304,-1
"2224",2006-01-22,"Chelsea","Charlton",1,1,"D",48,27,11,31,2.65217391304348,1.30434782608696,"3","6","9","12","15","1","2","5","5","8",1,11,23,1,1,0,0,0,0,0,0,1.60869565217391,-0.173913043478261,1.34782608695652,0.0434782608695652,-10
"2234",2006-01-22,"ManUnited","Liverpool",1,0,"H",41,30,20,13,1.95652173913043,1.95652173913043,"0","1","4","5","8","1","1","4","5","8",3,5,23,0,0,0,0,0,0,0,0,0.91304347826087,0.739130434782609,0,0,-2
"2244",2006-01-23,"WestHam","Fulham",2,1,"H",29,26,31,30,1.26086956521739,1.1304347826087,"3","3","3","3","4","3","6","6","7","7",18,13,23,0,0,0,0,0,0,0,0,-0.0869565217391304,-0.173913043478261,0.130434782608696,-0.130434782608696,5
"2254",2006-01-31,"Charlton","WestBrom",0,0,"D",27,21,31,31,1.30434782608696,0.956521739130435,"1","2","5","5","8","3","3","3","6","6",11,17,23,0,0,0,0,0,0,0,0,-0.173913043478261,-0.434782608695652,0.347826086956522,0.0869565217391304,-6
"2264",2006-01-31,"Fulham","Tottenham",1,0,"H",26,31,30,19,1.1304347826087,1.73913043478261,"3","6","6","7","7","0","3","6","6","9",13,9,23,0,0,0,0,0,0,0,0,-0.173913043478261,0.521739130434783,-0.608695652173913,-0.0869565217391304,4
"2274",2006-01-31,"Sunderland","Middlesbrough",0,3,"A",17,27,40,40,0.391304347826087,0.956521739130435,"3","3","3","3","4","0","0","1","2","2",18,7,23,0,0,0,0,0,0,0,0,-1,-0.565217391304348,-0.565217391304348,0.0869565217391304,11
"2284",2006-01-31,"Wigan","Everton",1,1,"D",25,15,27,31,1.47826086956522,1.1304347826087,"0","0","0","3","6","3","6","9","9","9",18,4,23,0,0,1,0,1,0,0,0,-0.0869565217391304,-0.695652173913043,0.347826086956522,-0.130434782608696,14
"2294",2006-02-01,"Arsenal","WestHam",2,3,"A",34,29,16,31,1.60869565217391,1.26086956521739,"0","3","4","5","8","3","3","3","3","4",2,18,23,0,0,0,0,0,0,0,0,0.782608695652174,-0.0869565217391304,0.347826086956522,0.173913043478261,-16
"2304",2006-02-01,"AstonVilla","Chelsea",1,1,"D",26,48,32,11,1.08695652173913,2.65217391304348,"0","3","4","5","8","3","6","9","12","15",10,1,23,0,0,0,0,1,1,0,0,-0.260869565217391,1.60869565217391,-1.56521739130435,-0.0434782608695652,9
"2317",2006-02-01,"Blackburn","ManUnited",4,3,"H",31,42,28,20,1.54166666666667,2,"3","6","7","10","13","3","3","4","7","8",15,3,24,0,0,0,0,0,0,0,0,0.125,0.916666666666667,-0.458333333333333,-0.0416666666666667,12
"2324",2006-02-01,"Liverpool","Birmingham",1,1,"D",30,21,15,32,1.875,0.833333333333333,"0","1","1","4","5","1","4","4","7","7",5,12,24,0,0,0,0,0,0,0,0,0.625,-0.458333333333333,1.04166666666667,-0.0833333333333333,-7
"2334",2006-02-01,"ManCity","Newcastle",3,0,"H",30,20,27,28,1.29166666666667,1.08333333333333,"0","3","3","4","4","0","0","0","1","1",8,14,24,0,0,0,0,0,0,1,0,0.125,-0.333333333333333,0.208333333333333,0.125,-6
"2344",2006-02-01,"Portsmouth","Bolton",1,1,"D",16,29,39,22,0.708333333333333,1.58333333333333,"0","0","0","3","3","1","2","5","6","7",16,6,24,0,0,1,0,0,0,0,0,-0.958333333333333,0.291666666666667,-0.875,-0.166666666666667,10
"2354",2006-02-04,"Birmingham","Arsenal",0,2,"A",21,36,32,19,0.833333333333333,1.54166666666667,"1","4","4","7","7","0","0","3","4","5",12,2,24,0,0,0,0,0,0,0,0,-0.458333333333333,0.708333333333333,-0.708333333333333,0.0833333333333333,10
"2364",2006-02-04,"Bolton","Wigan",1,1,"D",29,28,22,29,1.58333333333333,1.54166666666667,"1","2","5","6","7","3","3","3","3","6",6,18,24,0,0,0,0,0,0,0,0,0.291666666666667,-0.0416666666666667,0.0416666666666667,0.0416666666666667,-12
"2374",2006-02-04,"Everton","ManCity",1,0,"H",16,30,31,27,1.20833333333333,1.29166666666667,"3","6","9","12","12","0","3","3","4","4",4,8,24,1,0,0,0,0,0,0,0,-0.625,0.125,-0.0833333333333333,0.208333333333333,-4
"2384",2006-02-04,"ManUnited","Fulham",4,2,"H",42,27,20,32,2,1.08333333333333,"3","3","4","7","8","0","3","6","6","7",3,13,24,0,0,0,0,0,0,0,0,0.916666666666667,-0.208333333333333,0.916666666666667,0.0416666666666667,-10
"2394",2006-02-04,"Middlesbrough","AstonVilla",0,4,"A",30,26,40,32,1.04166666666667,1.08333333333333,"3","3","3","4","5","1","1","4","5","6",7,10,24,0,0,0,0,0,0,0,0,-0.416666666666667,-0.25,-0.0416666666666667,-0.0416666666666667,-3
"2404",2006-02-04,"Newcastle","Portsmouth",2,0,"H",20,16,28,39,1.08333333333333,0.708333333333333,"0","0","0","1","1","0","0","0","3","3",14,16,24,0,0,1,0,0,0,1,0,-0.333333333333333,-0.958333333333333,0.375,-0.0833333333333333,-2
"2417",2006-02-04,"WestBrom","Blackburn",2,0,"H",21,31,32,30,0.92,1.48,"1","1","4","4","4","0","3","6","7","10",17,15,25,0,0,0,0,0,0,0,0,-0.44,0.04,-0.56,-0.12,2
"2424",2006-02-04,"WestHam","Sunderland",2,0,"H",34,17,34,45,1.4,0.36,"3","6","9","9","9","0","0","3","3","3",18,18,25,1,0,0,0,0,0,0,0,0,-1.12,1.04,0.24,0
"2434",2006-02-05,"Chelsea","Liverpool",2,0,"H",50,30,13,17,2.52,1.8,"1","2","5","8","11","0","0","1","1","4",1,5,25,0,0,0,0,0,0,0,0,1.48,0.52,0.72,0.16,-4
"2444",2006-02-05,"Tottenham","Charlton",3,1,"H",31,30,20,34,1.64,1.32,"0","1","1","4","7","3","3","4","5","8",9,11,25,0,0,0,0,0,0,0,0,0.44,-0.16,0.32,-0.04,-2
"2454",2006-02-08,"Charlton","Liverpool",2,0,"H",30,30,34,17,1.32,1.8,"3","3","4","5","8","0","0","1","1","4",11,5,25,0,0,0,0,0,0,0,0,-0.16,0.52,-0.48,0.16,6
"2464",2006-02-11,"Arsenal","Bolton",1,1,"D",38,30,19,23,1.6,1.56,"3","3","3","6","7","1","2","3","6","7",2,6,25,0,0,0,0,0,0,0,0,0.76,0.28,0.04,0,-4
"2474",2006-02-11,"AstonVilla","Newcastle",1,2,"A",27,22,33,28,1.08,1.16,"1","2","2","5","6","3","3","3","3","4",10,14,25,0,0,0,0,0,0,0,0,-0.24,-0.24,-0.08,0.08,-4
"2484",2006-02-11,"Everton","Blackburn",1,0,"H",17,31,32,30,1.2,1.48,"1","4","7","10","13","0","3","6","7","10",4,15,25,0,0,0,0,0,0,0,0,-0.6,0.04,-0.28,0,-11
"2494",2006-02-11,"Fulham","WestBrom",6,1,"H",28,21,32,32,1.16,0.92,"3","3","6","9","9","1","1","4","4","4",13,17,25,0,0,0,0,0,0,0,0,-0.16,-0.44,0.24,0.2,-4
"2504",2006-02-11,"Middlesbrough","Chelsea",3,0,"H",30,50,44,13,1,2.52,"0","3","3","3","4","1","2","5","8","11",7,1,25,0,0,0,0,0,0,0,0,-0.56,1.48,-1.52,-0.16,6
"2517",2006-02-11,"Portsmouth","ManUnited",1,3,"A",17,49,42,26,0.692307692307692,1.96153846153846,"0","1","1","1","1","3","3","6","6","7",16,3,26,0,0,0,0,0,0,0,0,-0.961538461538462,0.884615384615385,-1.26923076923077,-0.230769230769231,13
"2524",2006-02-11,"Wigan","Liverpool",0,1,"A",30,31,31,17,1.5,1.84615384615385,"1","2","5","5","5","3","3","3","4","4",18,5,26,0,0,0,0,0,0,0,0,-0.0384615384615385,0.538461538461538,-0.346153846153846,0.0384615384615385,13
"2534",2006-02-12,"ManCity","Charlton",3,2,"H",33,32,28,37,1.30769230769231,1.26923076923077,"0","3","3","6","6","0","3","3","4","5",8,11,26,0,0,0,0,0,0,0,0,0.192307692307692,-0.192307692307692,0.0384615384615385,0.0384615384615385,-3
"2544",2006-02-12,"Sunderland","Tottenham",1,1,"D",18,34,46,21,0.384615384615385,1.69230769230769,"1","1","1","4","4","3","3","4","4","7",18,9,26,0,0,0,0,0,0,0,0,-1.07692307692308,0.5,-1.30769230769231,-0.115384615384615,9
"2554",2006-02-13,"WestHam","Birmingham",3,0,"H",36,21,34,37,1.46153846153846,0.769230769230769,"3","6","9","12","12","0","0","1","4","4",18,12,26,1,0,0,0,0,0,0,0,0.0769230769230769,-0.615384615384615,0.692307692307692,0.192307692307692,6
"2564",2006-02-14,"Liverpool","Arsenal",1,0,"H",31,39,17,20,1.84615384615385,1.57692307692308,"3","3","3","4","4","1","4","4","4","7",5,2,26,0,0,0,0,0,0,0,0,0.538461538461538,0.730769230769231,0.269230769230769,-0.115384615384615,3
"2574",2006-02-15,"Blackburn","Sunderland",2,0,"H",31,18,31,46,1.42307692307692,0.384615384615385,"0","0","3","6","7","1","1","1","4","4",15,18,26,0,0,0,0,0,0,0,0,0,-1.07692307692308,1.03846153846154,0.115384615384615,-3
"2584",2006-02-19,"Tottenham","Wigan",2,2,"D",34,30,21,31,1.69230769230769,1.5,"3","3","4","4","7","1","2","5","5","5",9,18,26,0,0,0,0,0,0,0,0,0.5,-0.0384615384615385,0.192307692307692,0.0769230769230769,-9
"2594",2006-02-22,"Newcastle","Charlton",0,0,"D",24,32,29,37,1.23076923076923,1.26923076923077,"3","6","6","6","6","0","3","3","4","5",14,11,26,0,0,0,0,0,0,0,0,-0.192307692307692,-0.192307692307692,-0.0384615384615385,0.0384615384615385,3
"2604",2006-02-25,"Birmingham","Sunderland",1,0,"H",21,18,37,46,0.769230769230769,0.384615384615385,"0","0","1","4","4","1","1","1","4","4",12,18,26,0,0,0,0,0,0,0,0,-0.615384615384615,-1.07692307692308,0.384615384615385,0,-6
"2617",2006-02-25,"Blackburn","Arsenal",1,0,"H",33,39,31,21,1.48148148148148,1.51851851851852,"3","3","3","6","9","0","1","4","4","4",15,2,27,0,0,0,0,0,0,0,0,0.0740740740740741,0.666666666666667,-0.037037037037037,0.185185185185185,13
"2624",2006-02-25,"Charlton","AstonVilla",0,0,"D",32,32,37,35,1.25925925925926,1.11111111111111,"1","1","4","4","5","0","3","4","5","5",11,10,27,0,0,0,0,0,0,0,0,-0.185185185185185,-0.111111111111111,0.148148148148148,0,1
"2634",2006-02-25,"Chelsea","Portsmouth",2,0,"H",52,18,16,45,2.44444444444444,0.666666666666667,"0","3","4","5","8","0","0","1","1","1",1,16,27,0,0,0,0,0,0,0,0,1.33333333333333,-1,1.77777777777778,0.259259259259259,-15
"2644",2006-02-25,"Newcastle","Everton",2,0,"H",24,19,29,32,1.22222222222222,1.33333333333333,"1","4","7","7","7","3","6","7","10","13",14,4,27,0,0,0,0,0,0,0,0,-0.185185185185185,-0.481481481481481,-0.111111111111111,0,10
"2654",2006-02-26,"Bolton","Fulham",2,1,"H",33,36,27,37,1.55555555555556,1.18518518518519,"0","3","4","5","6","3","3","6","6","9",6,13,27,0,0,0,0,0,0,0,0,0.222222222222222,-0.037037037037037,0.37037037037037,-0.111111111111111,-7
"2664",2006-02-26,"Liverpool","ManCity",1,0,"H",32,36,17,30,1.88888888888889,1.37037037037037,"3","6","6","6","7","3","3","6","6","9",5,8,27,0,0,0,0,0,0,0,0,0.555555555555556,0.222222222222222,0.518518518518518,-0.0740740740740741,-3
"2674",2006-02-26,"WestBrom","Middlesbrough",0,2,"A",24,35,38,44,0.962962962962963,1.14814814814815,"0","3","4","4","7","3","6","6","9","9",17,7,27,0,0,0,0,0,0,0,0,-0.518518518518518,-0.333333333333333,-0.185185185185185,-0.0740740740740741,10
"2684",2006-03-04,"AstonVilla","Portsmouth",1,0,"H",32,18,35,45,1.11111111111111,0.666666666666667,"0","3","4","5","5","0","0","1","1","1",10,16,27,0,0,0,0,0,0,0,0,-0.111111111111111,-1,0.444444444444444,0.148148148148148,-6
"2694",2006-03-04,"Fulham","Arsenal",0,4,"A",36,39,37,21,1.18518518518519,1.51851851851852,"3","3","6","6","9","0","1","4","4","4",13,2,27,0,0,0,0,0,0,0,0,-0.037037037037037,0.666666666666667,-0.333333333333333,0.185185185185185,11
"2704",2006-03-04,"Liverpool","Charlton",0,0,"D",32,32,17,37,1.88888888888889,1.25925925925926,"3","6","6","6","7","1","1","4","4","5",5,11,27,0,0,0,0,0,0,0,0,0.555555555555556,-0.185185185185185,0.62962962962963,0.0740740740740741,-6
"2717",2006-03-04,"Middlesbrough","Birmingham",1,0,"H",36,22,44,38,1.21428571428571,0.821428571428571,"3","6","9","9","12","0","3","3","3","4",7,12,28,1,0,0,0,0,0,0,0,-0.285714285714286,-0.571428571428571,0.392857142857143,0.178571428571429,-5
"2724",2006-03-04,"Newcastle","Bolton",3,1,"H",26,37,29,28,1.28571428571429,1.60714285714286,"3","4","7","10","10","3","3","6","7","8",14,6,28,0,0,0,0,0,0,0,0,-0.107142857142857,0.321428571428571,-0.321428571428571,-0.0357142857142857,8
"2733",2006-03-04,"WestBrom","Chelsea",1,2,"A",24,54,40,16,0.928571428571429,2.46428571428571,"0","0","3","4","4","3","3","6","7","8",17,1,28,0,0,0,0,0,0,0,0,-0.571428571428571,1.35714285714286,-1.53571428571429,-0.142857142857143,16
"2744",2006-03-04,"WestHam","Everton",2,2,"D",41,19,36,34,1.5,1.28571428571429,"1","4","7","10","13","0","3","6","7","10",18,4,28,0,0,0,0,0,0,0,0,0.178571428571429,-0.535714285714286,0.214285714285714,0,14
"2753",2006-03-05,"ManCity","Sunderland",2,1,"H",36,18,31,49,1.32142857142857,0.357142857142857,"0","3","3","6","6","0","0","1","1","1",8,18,28,0,0,0,0,0,0,0,0,0.178571428571429,-1.10714285714286,0.964285714285714,0.178571428571429,-10
"2764",2006-03-05,"Tottenham","Blackburn",3,2,"H",37,34,24,31,1.64285714285714,1.53571428571429,"1","2","5","5","6","3","6","6","6","9",9,15,28,0,0,0,0,0,0,0,0,0.464285714285714,0.107142857142857,0.107142857142857,-0.107142857142857,-6
"2773",2006-03-06,"Wigan","ManUnited",1,2,"A",32,54,34,28,1.42857142857143,2.03571428571429,"1","1","2","3","6","3","6","9","9","12",18,3,28,0,0,0,0,1,0,0,0,-0.0714285714285714,0.928571428571429,-0.607142857142857,-0.107142857142857,15
"2784",2006-03-11,"Birmingham","WestBrom",1,1,"D",22,24,38,40,0.821428571428571,0.928571428571429,"0","3","3","3","4","0","0","3","4","4",12,17,28,0,0,0,0,0,0,0,0,-0.571428571428571,-0.571428571428571,-0.107142857142857,0,-5
"2793",2006-03-11,"Blackburn","AstonVilla",2,0,"H",34,32,31,35,1.53571428571429,1.10714285714286,"3","6","6","6","9","1","1","4","5","6",15,10,28,0,0,0,0,0,0,0,0,0.107142857142857,-0.107142857142857,0.428571428571429,0.107142857142857,5
"2804",2006-03-11,"Bolton","WestHam",4,1,"H",37,41,28,36,1.60714285714286,1.5,"3","3","6","7","8","1","4","7","10","13",6,18,28,0,0,0,0,0,0,0,0,0.321428571428571,0.178571428571429,0.107142857142857,0.0357142857142857,-12
"2816",2006-03-11,"Chelsea","Tottenham",2,1,"H",56,40,17,26,2.48275862068966,1.68965517241379,"3","6","6","9","10","3","4","5","8","8",1,9,29,0,0,0,0,0,0,0,0,1.3448275862069,0.482758620689655,0.793103448275862,0.0344827586206897,-8
"2824",2006-03-11,"Everton","Fulham",3,1,"H",21,37,36,43,1.27586206896552,1.10344827586207,"1","1","4","7","8","0","0","3","3","6",4,13,29,0,0,0,0,0,0,0,0,-0.517241379310345,-0.206896551724138,0.172413793103448,0.0689655172413793,-9
"2833",2006-03-11,"Portsmouth","ManCity",2,1,"H",18,38,48,32,0.620689655172414,1.37931034482759,"0","0","0","0","1","3","3","6","6","9",16,8,29,0,0,1,0,0,0,0,0,-1.03448275862069,0.206896551724138,-0.758620689655172,-0.275862068965517,8
"2844",2006-03-11,"Sunderland","Wigan",0,1,"A",19,33,51,36,0.344827586206897,1.37931034482759,"0","0","0","1","1","0","1","1","2","3",18,18,29,0,0,1,0,0,0,0,0,-1.10344827586207,-0.103448275862069,-1.03448275862069,-0.0689655172413793,0
"2853",2006-03-12,"Arsenal","Liverpool",2,1,"H",43,33,22,17,1.51724137931034,1.89655172413793,"3","3","3","4","7","1","4","7","10","10",2,5,29,0,0,0,0,0,0,0,0,0.724137931034483,0.551724137931034,-0.379310344827586,0,-3
"2864",2006-03-12,"Charlton","Middlesbrough",2,1,"H",32,37,37,46,1.24137931034483,1.17241379310345,"1","2","3","3","6","0","3","6","9","9",11,7,29,0,0,0,0,0,0,0,0,-0.172413793103448,-0.310344827586207,0.0689655172413793,-0.103448275862069,4
"2873",2006-03-12,"ManUnited","Newcastle",2,0,"H",56,29,28,30,2.06896551724138,1.3448275862069,"3","6","9","12","12","3","6","7","10","13",3,14,29,1,0,0,0,0,0,0,0,0.96551724137931,-0.0344827586206897,0.724137931034483,0.0689655172413793,-11
"2884",2006-03-15,"Liverpool","Fulham",5,1,"H",33,37,17,43,1.89655172413793,1.10344827586207,"1","4","7","10","10","0","0","3","3","6",5,13,29,0,0,0,0,0,0,0,0,0.551724137931034,-0.206896551724138,0.793103448275862,0.0344827586206897,-8
"2893",2006-03-18,"Arsenal","Charlton",3,0,"H",43,32,22,37,1.51724137931034,1.24137931034483,"3","3","3","4","7","1","2","3","3","6",2,11,29,0,0,0,0,0,0,0,0,0.724137931034483,-0.172413793103448,0.275862068965517,0.0344827586206897,-9
"2904",2006-03-18,"Birmingham","Tottenham",0,2,"A",23,40,39,26,0.827586206896552,1.68965517241379,"1","1","4","4","4","3","4","5","8","8",12,9,29,0,0,0,0,0,0,0,0,-0.551724137931034,0.482758620689655,-0.862068965517241,-0.137931034482759,3
"2916",2006-03-18,"Blackburn","Middlesbrough",3,2,"H",38,39,34,49,1.53333333333333,1.13333333333333,"3","3","6","9","9","0","0","3","6","9",15,7,30,0,0,0,0,0,0,0,0,0.133333333333333,-0.333333333333333,0.4,0,8
"2924",2006-03-18,"Bolton","Sunderland",2,0,"H",42,19,32,52,1.6,0.333333333333333,"0","3","6","6","9","0","0","0","0","1",6,18,30,0,0,0,0,0,0,1,0,0.333333333333333,-1.1,1.26666666666667,0.266666666666667,-12
"2933",2006-03-18,"Everton","AstonVilla",4,1,"H",24,33,37,37,1.33333333333333,1.13333333333333,"3","4","4","7","10","0","3","4","4","7",4,10,30,0,0,0,0,0,0,0,0,-0.433333333333333,-0.133333333333333,0.2,0,-6
"2944",2006-03-18,"ManCity","Wigan",0,1,"A",39,34,34,36,1.33333333333333,1.43333333333333,"0","3","3","6","6","3","3","4","4","5",8,18,30,0,0,0,0,0,0,0,0,0.166666666666667,-0.0666666666666667,-0.1,0.0333333333333333,-10
"2953",2006-03-18,"WestBrom","ManUnited",1,2,"A",26,58,43,29,0.9,2.1,"1","1","1","1","4","3","6","9","12","15",17,3,30,0,0,0,0,1,1,0,0,-0.566666666666667,0.966666666666667,-1.2,-0.166666666666667,14
"2964",2006-03-18,"WestHam","Portsmouth",2,4,"A",44,20,44,49,1.4,0.7,"0","0","1","4","7","3","3","3","3","3",18,16,30,0,0,0,0,0,0,0,0,0,-0.966666666666667,0.7,0.133333333333333,2
"2973",2006-03-19,"Fulham","Chelsea",1,0,"H",38,58,46,18,1.06666666666667,2.5,"0","0","0","3","3","3","6","9","9","12",13,1,30,0,0,1,0,1,0,0,0,-0.266666666666667,1.33333333333333,-1.43333333333333,-0.2,12
"2984",2006-03-19,"Newcastle","Liverpool",1,3,"A",29,34,32,19,1.3,1.83333333333333,"0","3","6","7","10","0","1","4","7","10",14,5,30,0,0,0,0,0,0,0,0,-0.1,0.5,-0.533333333333333,0,9
"2993",2006-03-25,"AstonVilla","Fulham",0,0,"D",33,38,37,46,1.13333333333333,1.06666666666667,"0","3","4","4","7","0","0","0","3","3",10,13,30,0,0,0,0,0,0,1,0,-0.133333333333333,-0.266666666666667,0.0666666666666667,0.133333333333333,-3
"3004",2006-03-25,"Chelsea","ManCity",2,0,"H",58,39,18,34,2.5,1.33333333333333,"3","6","9","9","12","0","3","3","6","6",1,8,30,1,0,0,0,0,0,0,0,1.33333333333333,0.166666666666667,1.16666666666667,0.1,-7
"3016",2006-03-25,"Liverpool","Everton",3,1,"H",39,28,20,38,1.87096774193548,1.38709677419355,"3","3","4","7","10","3","6","7","7","10",5,4,31,0,0,0,0,0,0,0,0,0.612903225806452,-0.32258064516129,0.483870967741935,0,1
"3024",2006-03-25,"Sunderland","Blackburn",0,1,"A",19,41,54,36,0.32258064516129,1.58064516129032,"0","0","0","0","0","3","6","6","9","12",18,15,31,0,0,1,1,0,0,0,0,-1.12903225806452,0.161290322580645,-1.25806451612903,-0.290322580645161,3
"3033",2006-03-25,"Wigan","WestHam",1,2,"A",35,46,36,45,1.48387096774194,1.45161290322581,"3","6","6","7","7","3","3","3","4","7",18,18,31,0,0,0,0,0,0,0,0,-0.032258064516129,0.032258064516129,0.032258064516129,0,0
"3044",2006-03-26,"Charlton","Newcastle",3,1,"H",34,30,41,35,1.25806451612903,1.25806451612903,"0","3","4","5","6","0","0","3","6","7",11,14,31,0,0,0,0,0,0,0,0,-0.225806451612903,-0.161290322580645,0,-0.032258064516129,-3
"3053",2006-03-26,"ManUnited","Birmingham",3,0,"H",61,23,29,44,2.12903225806452,0.774193548387097,"3","6","9","12","15","0","0","1","1","4",3,12,31,1,1,0,0,0,0,0,0,1.03225806451613,-0.67741935483871,1.35483870967742,0.161290322580645,-9
"3064",2006-03-26,"Middlesbrough","Bolton",4,3,"H",43,43,52,34,1.19354838709677,1.54838709677419,"3","3","3","6","9","0","0","3","6","6",7,6,31,0,0,0,0,0,0,0,0,-0.290322580645161,0.290322580645161,-0.354838709677419,0.0967741935483871,1
"3073",2006-03-27,"Tottenham","WestBrom",2,1,"H",43,27,28,45,1.67741935483871,0.870967741935484,"3","3","6","7","8","0","1","1","1","1",9,17,31,0,0,0,0,0,0,0,0,0.483870967741935,-0.580645161290323,0.806451612903226,0.225806451612903,-8
"3084",2006-03-29,"ManUnited","WestHam",1,0,"H",61,46,29,45,2.12903225806452,1.45161290322581,"3","6","9","12","15","3","3","3","4","7",3,18,31,1,1,0,0,0,0,0,0,1.03225806451613,0.032258064516129,0.67741935483871,0.0645161290322581,-15
"3093",2006-04-01,"Arsenal","AstonVilla",5,0,"H",48,34,23,41,1.61290322580645,1.09677419354839,"3","6","9","9","9","0","0","3","4","4",2,10,31,1,0,0,0,0,0,0,0,0.806451612903226,-0.225806451612903,0.516129032258065,0.161290322580645,-8
"3107",2006-04-01,"Birmingham","Chelsea",0,0,"D",23,58,44,19,0.774193548387097,2.41935483870968,"0","0","1","1","4","0","3","6","9","9",12,1,31,0,0,0,0,0,0,0,0,-0.67741935483871,1.25806451612903,-1.64516129032258,-0.161290322580645,11
"3116",2006-04-01,"Bolton","ManUnited",1,2,"A",43,62,35,29,1.5,2.15625,"0","0","0","3","6","3","6","9","12","15",6,3,32,0,0,1,0,1,1,0,0,0.25,1.03125,-0.65625,-0.09375,3
