"","match_date","FTR","IWH","IWD","IWA","hg1_score","hd1_score","hd2_score","hd3_score","hd4_score","hd5_score","hd6_score","hd7_score","hm1_score","hm2_score","hm3_score","hm4_score","hm5_score","hm6_score","hm7_score","hf1_score","hf2_score","hf3_score","hf4_score","ag1_score","ad1_score","ad2_score","ad3_score","ad4_score","ad5_score","ad6_score","ad7_score","am1_score","am2_score","am3_score","am4_score","am5_score","am6_score","am7_score","af1_score","af2_score","af3_score","af4_score","af5_score","ad8_score","hd8_score","FTR_H","FTR_A","FTR_D"
"1620","2008-11-08","H","2.9","3","2.3",79,84,82,76,83,0,0,0,76,75,88,82,79,0,0,77,0,0,0,85,79,86,87,84,0,0,0,82,83,63,91,0,0,0,86,87,0,0,0,0,0,1,0,0
"1621","2008-11-08","A","2.1","3.1","3.2",73,70,69,69,67,0,0,0,67,74,75,65,0,0,0,76,74,0,0,78,69,75,75,71,74,0,0,70,72,76,0,0,0,0,75,78,0,0,0,0,0,0,1,0
"1622","2008-11-08","H","1.2","5.2","11",84,77,82,76,85,0,0,0,78,88,85,79,80,0,0,83,0,0,0,77,70,68,69,70,0,0,0,70,69,73,74,0,0,0,70,68,0,0,0,0,0,1,0,0
"1623","2008-11-08","A","2.2","3.1","3",67,71,71,76,72,76,0,0,75,72,73,0,0,0,0,78,69,0,0,83,72,78,78,77,73,0,0,73,81,81,0,0,0,0,76,81,0,0,0,0,0,0,1,0
"1624","2008-11-08","A","2.4","3.1","2.7",80,76,70,79,75,78,0,0,75,80,75,66,0,0,0,78,0,0,0,82,82,78,76,72,80,0,0,82,75,80,0,0,0,0,73,80,0,0,0,0,0,0,1,0
"1625","2008-11-08","D","1.75","3.3","4.2",77,75,69,73,67,78,0,0,69,75,75,0,0,0,0,77,71,0,0,73,74,67,72,71,69,0,0,65,66,67,0,0,0,0,74,67,0,0,0,0,0,0,0,1
"1626","2008-11-09","A","1.7","3.4","4.3",80,81,76,79,84,80,83,75,77,77,0,0,0,0,0,81,0,0,0,70,72,69,71,71,0,0,0,72,81,74,83,0,0,0,73,78,0,0,0,0,0,0,1,0
"1627","2008-11-09","A","6","3.6","1.5",78,70,72,77,58,77,0,0,65,72,80,68,0,0,0,74,0,0,0,88,82,88,82,77,0,0,0,85,86,81,0,0,0,0,83,79,83,0,0,0,0,0,1,0
"1628","2008-11-09","H","2.2","3.1","3",75,72,72,79,67,0,0,0,78,75,75,74,0,0,0,80,73,0,0,83,74,73,81,76,73,0,0,75,73,76,0,0,0,0,71,82,0,0,0,0,0,1,0,0
"1629","2008-11-09","A","2.3","3.1","2.8",78,82,78,80,73,0,0,0,76,75,81,0,0,0,0,80,85,72,0,82,71,81,77,80,77,81,0,82,79,82,0,0,0,0,79,0,0,0,0,0,0,0,1,0
"1630","2008-11-15","A","1.5","3.8","5.5",79,84,82,76,83,0,0,0,76,75,88,82,79,0,0,77,0,0,0,80,81,74,76,79,84,80,83,77,77,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0
"1631","2008-11-15","A","2","3.2","3.3",78,70,72,74,72,77,77,0,65,80,0,0,0,0,0,74,83,0,0,67,71,71,76,72,76,0,0,75,73,72,0,0,0,0,78,77,0,0,0,0,0,0,1,0
"1632","2008-11-15","A","4.5","3.5","1.65",78,69,75,75,71,74,0,0,72,76,79,0,0,0,0,75,78,0,0,84,82,77,76,85,0,0,0,88,85,79,82,80,0,0,83,0,0,0,0,0,0,0,1,0
"1633","2008-11-15","H","2.8","3.1","2.3",75,72,72,79,67,0,0,0,78,75,74,73,0,0,0,80,73,0,0,82,81,77,80,77,77,81,0,82,79,82,0,0,0,0,79,0,0,0,0,0,0,1,0,0
"1634","2008-11-15","H","1.17","5.7","12",85,73,76,86,84,0,0,0,83,76,63,91,0,0,0,86,85,0,0,73,74,67,72,71,69,0,0,65,66,67,0,0,0,0,74,67,0,0,0,0,0,1,0,0
"1635","2008-11-15","D","2","3.2","3.3",83,67,74,81,76,73,0,0,75,73,76,0,0,0,0,71,82,0,0,77,69,74,73,67,72,78,0,69,74,75,74,0,0,0,0,0,0,0,0,0,0,0,0,1
"1636","2008-11-15","A","8.5","4.4","1.3",77,74,68,69,70,0,0,0,69,73,68,74,0,0,0,70,68,0,0,75,88,82,78,77,0,0,0,85,86,81,0,0,0,0,83,79,83,0,0,0,0,0,1,0
"1637","2008-11-15","D","2.5","3","2.7",80,73,70,79,79,78,0,0,51,80,66,0,0,0,0,78,72,0,0,83,72,78,74,77,73,0,0,73,81,75,0,0,0,0,76,81,0,0,0,0,0,0,0,1
"1638","2008-11-16","D","1.85","3.2","3.8",82,82,78,76,80,0,0,0,82,75,75,80,0,0,0,80,84,0,0,70,72,69,71,74,71,0,0,72,81,74,83,0,0,0,78,0,0,0,0,0,0,0,0,1
"1639","2008-11-16","D","2.6","3.2","2.4",73,70,69,69,69,0,0,0,67,74,75,65,0,0,0,76,74,0,0,78,76,82,78,79,73,0,0,75,81,0,0,0,0,0,80,85,72,0,0,0,0,0,0,1
"1640","2008-11-22","D","4.2","3.3","1.75",80,74,76,79,84,80,83,0,77,77,77,0,0,0,0,81,0,0,0,85,76,86,87,84,0,0,0,83,82,63,91,0,0,0,87,85,0,0,0,0,0,0,0,1
"1641","2008-11-22","D","1.2","5.2","11",88,88,82,78,83,0,0,0,84,85,86,81,0,0,0,83,83,0,0,83,67,74,81,76,73,0,0,73,74,76,0,0,0,0,82,81,0,0,0,0,0,0,0,1
"1642","2008-11-22","D","1.27","4.6","9",84,77,82,76,85,76,0,0,85,79,80,0,0,0,0,83,88,0,0,75,72,72,79,67,0,0,0,78,75,74,73,0,0,0,80,73,0,0,0,0,0,0,0,1
"1643","2008-11-22","H","3.1","3.2","2.1",78,82,78,80,79,73,0,0,75,81,0,0,0,0,0,80,85,72,0,79,60,76,73,83,0,0,0,76,75,82,72,0,0,0,77,85,0,0,0,0,0,1,0,0
"1644","2008-11-22","A","1.85","3.2","3.8",70,72,69,77,71,0,0,0,72,81,74,83,0,0,0,73,78,0,0,78,69,75,75,71,74,0,0,72,76,79,0,0,0,0,75,78,0,0,0,0,0,0,1,0
"1645","2008-11-22","D","1.75","3.3","4.2",83,72,78,74,77,73,0,0,73,75,67,78,0,0,0,76,0,0,0,73,70,69,69,69,0,0,0,67,74,75,65,0,0,0,76,74,0,0,0,0,0,0,0,1
"1646","2008-11-22","H","2","3.2","3.3",73,74,67,72,71,69,0,0,65,66,68,0,0,0,0,76,67,0,0,77,74,68,69,70,0,0,0,70,70,69,73,74,0,0,68,0,0,0,0,0,0,1,0,0
"1647","2008-11-23","A","2.15","3.1","3.1",67,71,71,76,72,76,0,0,75,72,73,0,0,0,0,78,77,0,0,80,73,70,79,79,75,78,0,75,80,0,0,0,0,0,78,72,0,0,0,0,0,0,1,0
"1648","2008-11-23","H","1.75","3.3","4.2",82,71,81,80,77,81,0,0,82,79,80,0,0,0,0,79,81,0,0,78,76,74,72,77,77,58,0,65,80,0,0,0,0,0,79,83,0,0,0,0,0,1,0,0
"1649","2008-11-24","H","2.55","3.1","2.55",77,69,74,73,72,78,0,0,73,69,74,75,0,0,0,77,0,0,0,82,82,78,76,80,0,0,0,82,75,75,80,0,0,0,80,84,0,0,0,0,0,1,0,0
"1650","2008-11-29","D","1.65","3.5","4.5",80,81,74,76,79,84,80,83,77,77,0,0,0,0,0,81,0,0,0,75,72,72,79,67,0,0,0,78,75,74,73,0,0,0,80,73,0,0,0,0,0,0,0,1
"1651","2008-11-29","D","2.1","3.1","3.2",70,72,69,77,74,71,0,0,72,81,83,0,0,0,0,73,78,0,0,83,67,74,81,76,73,0,0,73,74,75,0,0,0,0,82,81,0,0,0,0,0,0,0,1
"1652","2008-11-29","D","2.3","3.2","2.7",73,74,67,72,70,69,0,0,65,66,68,0,0,0,0,74,67,0,0,73,70,69,69,69,0,0,0,67,74,75,65,67,0,0,74,0,0,0,0,0,0,0,0,1
"1653","2008-11-29","A","2.2","3.1","3",81,71,76,71,72,76,0,0,75,72,73,0,0,0,0,78,77,0,0,78,69,75,75,71,74,0,0,72,76,79,0,0,0,0,75,78,0,0,0,0,0,0,1,0
"1654","2008-11-29","H","1.8","3.2","4",77,69,73,67,72,78,0,0,73,69,75,74,0,0,0,77,0,0,0,77,74,68,69,70,0,0,0,70,69,73,68,74,0,0,68,0,0,0,0,0,0,1,0,0
"1655","2008-11-30","A","1.7","3.3","4.5",88,88,82,78,83,0,0,0,86,85,86,81,0,0,0,83,79,0,0,79,84,82,73,83,0,0,0,76,88,82,72,0,0,0,86,85,0,0,0,0,0,0,1,0
"1656","2008-11-30","A","3.8","3.2","1.85",78,82,80,79,73,0,0,0,72,75,81,0,0,0,0,80,85,72,0,85,67,86,87,84,0,0,0,83,76,63,91,0,0,0,86,87,0,0,0,0,0,0,1,0
"1657","2008-11-30","H","1.9","3.2","3.6",83,72,78,77,69,73,0,0,75,67,66,0,0,0,0,76,81,0,0,78,76,74,77,77,77,0,0,65,80,71,0,0,0,0,79,83,0,0,0,0,0,1,0,0
"1658","2008-11-30","A","1.9","3.2","3.6",82,71,81,77,80,77,81,0,82,80,0,0,0,0,0,79,81,0,0,82,82,78,76,80,0,0,0,82,75,75,77,80,0,0,84,0,0,0,0,0,0,0,1,0
"1659","2008-12-01","D","1.33","4.2","8",84,77,78,77,85,0,0,0,78,88,79,82,80,0,0,83,0,0,0,80,81,70,79,79,75,71,78,80,0,0,0,0,0,0,78,72,0,0,0,0,0,0,0,1
"1660","2008-12-06","H","1.3","4.4","8.5",79,82,73,85,83,0,0,0,76,88,82,72,0,0,0,86,85,0,0,77,75,69,73,67,72,78,0,69,75,74,0,0,0,0,77,0,0,0,0,0,0,1,0,0
"1661","2008-12-06","A","4.3","3.4","1.7",78,76,74,77,77,77,0,0,65,80,71,0,0,0,0,74,83,0,0,84,77,77,85,73,0,0,0,78,88,85,82,80,0,0,81,0,0,0,0,0,0,0,1,0
"1662","2008-12-06","A","5.5","3.5","1.55",78,69,75,75,71,74,0,0,72,76,79,0,0,0,0,75,78,0,0,88,82,88,82,83,0,0,0,86,85,86,81,0,0,0,83,79,0,0,0,0,0,0,1,0
"1663","2008-12-06","D","2.5","3.1","2.6",75,72,72,79,67,0,0,0,78,75,74,73,0,0,0,80,73,0,0,78,76,78,80,79,73,0,0,72,75,81,0,0,0,0,80,72,0,0,0,0,0,0,0,1
"1664","2008-12-06","H","2.3","3.2","2.7",73,70,69,69,69,0,0,0,67,74,75,65,67,0,0,74,0,0,0,70,72,69,77,74,71,0,0,72,81,83,0,0,0,0,73,78,0,0,0,0,0,1,0,0
"1665","2008-12-06","H","1.2","5.2","11",85,67,86,87,84,0,0,0,83,76,63,91,0,0,0,86,87,0,0,67,71,76,71,76,0,0,0,75,72,73,0,0,0,0,78,78,68,0,0,0,0,1,0,0
"1666","2008-12-06","D","1.75","3.3","4.2",83,67,74,81,76,73,0,0,76,74,75,0,0,0,0,82,81,0,0,73,74,67,72,66,69,67,0,65,66,0,0,0,0,0,69,67,0,0,0,0,0,0,0,1
"1667","2008-12-07","A","2.4","3.1","2.7",82,82,78,76,80,0,0,0,82,75,75,77,80,0,0,73,0,0,0,80,81,74,76,79,84,80,83,77,77,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0
"1668","2008-12-07","D","2.5","3.2","2.5",77,74,68,69,70,0,0,0,70,69,73,68,74,0,0,68,0,0,0,83,72,78,78,77,73,0,0,73,75,81,0,0,0,0,76,81,0,0,0,0,0,0,0,1
"1669","2008-12-08","A","2.55","3.1","2.55",80,76,70,79,79,75,71,78,80,0,0,0,0,0,0,78,72,0,0,82,71,81,77,80,81,0,0,82,79,80,82,0,0,0,81,0,0,0,0,0,0,0,1,0
"1670","2008-12-13","H","1.65","3.4","4.7",80,81,74,76,79,84,80,83,77,77,0,0,0,0,0,81,0,0,0,78,69,75,75,71,74,0,0,72,76,79,0,0,0,0,75,78,0,0,0,0,0,1,0,0
"1671","2008-12-13","D","1.3","4.4","8.5",84,77,78,77,85,0,0,0,78,88,85,79,82,80,0,0,0,0,0,73,70,69,69,69,72,0,0,67,74,75,67,0,0,0,74,0,0,0,0,0,0,0,0,1
"1672","2008-12-13","A","2","3.2","3.3",78,82,78,80,79,73,0,0,83,75,81,0,0,0,0,80,85,0,0,82,82,78,76,80,0,0,0,82,68,75,75,77,80,0,0,0,0,0,0,0,0,0,1,0
"1673","2008-12-13","D","4","3.2","1.8",70,74,77,72,71,74,0,0,72,81,68,0,0,0,0,73,78,0,0,79,84,82,73,83,0,0,0,76,75,88,72,0,0,0,86,85,0,0,0,0,0,0,0,1
"1674","2008-12-13","D","2.3","3.1","2.8",73,74,72,53,66,69,67,0,66,68,0,0,0,0,0,74,67,0,0,75,72,72,79,67,0,0,0,78,75,75,74,73,0,0,80,0,0,0,0,0,0,0,0,1
"1675","2008-12-13","H","2","3.2","3.3",67,71,71,76,72,76,0,0,75,73,73,0,0,0,0,78,77,0,0,77,74,68,69,70,0,0,0,70,69,73,68,74,0,0,73,0,0,0,0,0,0,1,0,0
"1676","2008-12-13","D","3.8","3.2","1.85",82,71,81,77,76,80,0,0,82,79,80,82,0,0,0,81,0,0,0,85,67,76,86,87,0,0,0,83,76,63,91,0,0,0,86,85,0,0,0,0,0,0,0,1
"1677","2008-12-13","H","2","3.2","3.3",77,75,69,74,73,72,78,0,73,69,0,0,0,0,0,77,71,0,0,78,76,74,77,77,77,0,0,65,80,71,0,0,0,0,74,83,0,0,0,0,0,1,0,0
"1678","2008-12-14","D","1.25","4.8","9.5",88,82,88,82,83,0,0,0,86,84,85,86,81,0,0,83,0,0,0,80,84,71,79,79,78,0,0,51,75,80,0,0,0,0,78,72,0,0,0,0,0,0,0,1
"1679","2008-12-14","A","2","3.2","3.3",83,72,78,78,73,0,0,0,73,67,81,65,0,0,0,76,81,0,0,83,67,74,81,76,73,0,0,73,74,75,0,0,0,0,82,81,0,0,0,0,0,0,1,0
"1680","2008-12-20","H","1.9","3.2","3.6",78,76,74,77,77,77,0,0,65,76,80,0,0,0,0,79,74,0,0,71,74,72,71,66,69,0,0,66,68,0,0,0,0,0,69,74,66,0,0,0,0,1,0,0
"1681","2008-12-20","H","2.1","3.1","3.2",78,69,75,75,71,74,0,0,70,72,79,0,0,0,0,75,78,0,0,83,72,78,78,72,0,0,0,73,75,67,81,0,0,0,76,81,0,0,0,0,0,1,0,0
"1682","2008-12-20","H","2.1","3.1","3.2",75,72,72,79,67,0,0,0,78,75,75,74,73,0,0,80,0,0,0,70,75,77,72,71,74,0,0,81,68,65,0,0,0,0,73,78,0,0,0,0,0,1,0,0
"1683","2008-12-20","A","2.1","3.1","3.2",73,69,69,69,72,0,0,0,67,74,65,75,67,0,0,74,0,0,0,67,71,71,76,72,76,0,0,75,73,73,0,0,0,0,78,77,0,0,0,0,0,0,1,0
"1684","2008-12-20","A","2.8","3.1","2.3",80,74,71,79,79,78,0,0,51,75,80,0,0,0,0,78,72,0,0,80,81,74,76,79,84,80,83,77,77,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0
"1685","2008-12-21","D","2.3","3.1","2.8",79,84,82,73,83,0,0,0,76,88,82,72,0,0,0,86,85,0,0,84,77,82,85,76,73,0,0,88,79,82,80,0,0,0,83,0,0,0,0,0,0,0,0,1
"1686","2008-12-21","H","2.4","3.1","2.7",83,67,74,81,76,73,0,0,73,74,75,0,0,0,0,71,81,0,0,82,71,81,77,76,77,81,0,82,80,82,0,0,0,0,81,0,0,0,0,0,0,1,0,0
"1687","2008-12-21","H","2.8","3.1","2.3",77,74,68,69,70,0,0,0,70,69,73,68,0,0,0,70,73,0,0,78,82,78,80,79,73,0,0,76,75,81,0,0,0,0,80,72,0,0,0,0,0,1,0,0
"1688","2008-12-22","D","4.2","3.3","1.75",82,82,74,78,76,80,0,0,82,75,75,77,80,0,0,0,0,0,0,88,82,88,82,83,0,0,0,86,84,85,86,81,0,0,83,0,0,0,0,0,0,0,0,1
"1689","2008-12-26","D","2.5","3","2.7",80,74,76,73,84,80,83,0,77,77,77,0,0,0,0,81,0,0,0,79,78,84,82,76,85,0,0,76,75,82,72,0,0,0,85,0,0,0,0,0,0,0,0,1
"1690","2008-12-26","H","1.15","6","13",88,82,82,78,83,0,0,0,86,84,86,81,0,0,0,83,87,0,0,77,74,68,69,70,0,0,0,70,70,69,73,68,0,0,67,0,0,0,0,0,0,1,0,0
"1691","2008-12-26","H","1.33","4.2","8",84,82,77,85,73,0,0,0,78,88,79,82,80,0,0,83,0,0,0,78,69,75,75,71,74,0,0,70,72,76,79,0,0,0,78,0,0,0,0,0,0,1,0,0
"1692","2008-12-26","H","1.75","3.3","4.2",78,82,78,80,79,73,0,0,83,75,81,0,0,0,0,73,85,0,0,73,70,69,69,72,0,0,0,67,74,75,65,0,0,0,74,66,0,0,0,0,0,1,0,0
"1693","2008-12-26","A","2.4","3.1","2.7",70,74,72,69,71,74,0,0,81,74,0,0,0,0,0,73,76,78,0,82,82,69,74,78,76,76,0,82,75,77,80,0,0,0,0,0,0,0,0,0,0,0,1,0
"1694","2008-12-26","A","2","3.2","3.3",83,78,78,56,73,0,0,0,73,67,81,66,0,0,0,76,81,0,0,80,74,71,79,79,78,0,0,51,75,80,0,0,0,0,78,72,0,0,0,0,0,0,1,0
"1695","2008-12-26","A","8.5","4.4","1.3",73,74,72,53,71,69,67,0,66,68,0,0,0,0,0,69,74,0,0,85,79,73,76,86,0,0,0,76,82,85,91,0,0,0,87,85,0,0,0,0,0,0,1,0
"1696","2008-12-26","D","2.2","3.1","3",67,71,71,76,72,76,0,0,75,73,73,0,0,0,0,78,77,0,0,78,76,74,77,77,77,0,0,65,76,80,0,0,0,0,79,74,0,0,0,0,0,0,0,1
"1697","2008-12-26","D","1.75","3.3","4.2",82,71,81,77,76,77,81,0,82,80,82,0,0,0,0,79,0,0,0,75,72,72,68,67,0,0,0,78,75,74,73,0,0,0,80,73,0,0,0,0,0,0,0,1
"1698","2008-12-26","H","2.1","3.1","3.2",77,75,69,74,73,72,78,0,69,75,0,0,0,0,0,77,71,0,0,83,67,74,81,76,0,0,0,73,74,75,76,0,0,0,81,78,0,0,0,0,0,1,0,0
"1699","2008-12-28","H","1.4","3.8","7",79,78,84,82,76,83,0,0,76,75,82,0,0,0,0,86,77,0,0,83,78,78,56,73,0,0,0,73,75,67,81,0,0,0,76,72,0,0,0,0,0,1,0,0
"1700","2008-12-28","D","2.3","3.1","2.8",78,76,74,77,77,77,0,0,65,80,71,0,0,0,0,79,74,0,0,78,71,78,80,79,73,0,0,83,75,81,0,0,0,0,73,85,0,0,0,0,0,0,0,1
"1701","2008-12-28","A","2.1","3.1","3.2",78,69,75,71,72,74,0,0,70,72,79,0,0,0,0,75,78,0,0,69,75,69,74,73,72,78,0,69,75,0,0,0,0,0,77,71,0,0,0,0,0,0,1,0
"1702","2008-12-28","H","1.75","3.3","4.2",82,82,74,78,76,76,0,0,82,75,75,77,80,0,0,0,0,0,0,67,71,71,72,76,0,0,0,75,73,72,0,0,0,0,78,77,69,0,0,0,0,1,0,0
"1703","2008-12-28","D","5","3.5","1.6",75,72,72,79,67,0,0,0,75,72,74,73,0,0,0,80,73,0,0,88,82,82,78,83,0,0,0,84,85,86,81,0,0,0,87,83,0,0,0,0,0,0,0,1
"1704","2008-12-28","A","3.8","3.2","1.85",83,61,77,81,76,73,0,0,73,74,75,76,0,0,0,81,0,0,0,84,82,77,85,76,73,0,0,78,88,85,80,0,0,0,81,0,0,0,0,0,0,0,1,0
"1705","2008-12-28","H","3","3.1","2.2",77,66,73,68,70,0,0,0,70,69,68,74,0,0,0,70,73,0,0,82,71,81,77,76,80,0,0,82,79,80,82,0,0,0,79,0,0,0,0,0,0,1,0,0
"1706","2008-12-28","H","1.75","3.3","4.2",80,73,70,79,79,75,0,0,51,80,75,0,0,0,0,72,72,0,0,73,74,67,72,71,69,67,0,67,68,0,0,0,0,0,69,74,0,0,0,0,0,1,0,0
"1707","2009-01-10","H","1.33","4.2","8",79,78,82,73,85,83,0,0,76,75,82,0,0,0,0,86,85,0,0,78,69,71,72,75,74,0,0,70,72,76,0,0,0,0,75,78,0,0,0,0,0,1,0,0
"1708","2009-01-10","H","1.4","4","6.5",80,74,76,79,84,80,83,0,77,77,77,0,0,0,0,81,0,0,0,77,66,70,68,69,0,0,0,69,73,68,74,0,0,0,73,56,0,0,0,0,0,1,0,0
"1709","2009-01-10","H","1.6","3.6","4.8",82,82,74,78,76,76,0,0,82,75,75,77,80,0,0,0,0,0,0,73,70,69,69,69,72,0,0,67,75,65,67,0,0,0,74,0,0,0,0,0,0,1,0,0
"1710","2009-01-10","D","2.2","3.2","2.9",70,74,72,71,77,74,60,0,72,81,83,0,0,0,0,78,0,0,0,67,76,71,76,72,76,0,0,75,72,0,0,0,0,0,78,78,77,0,0,0,0,0,0,1
"1711","2009-01-10","D","2.1","3.2","3.1",83,67,77,81,76,73,0,0,76,74,76,0,0,0,0,62,81,0,0,80,75,70,79,79,78,0,0,51,75,80,0,0,0,0,78,72,0,0,0,0,0,0,0,1
"1712","2009-01-10","D","7.5","4","1.37",73,74,72,53,71,69,0,0,54,66,68,0,0,0,0,69,76,0,0,84,77,80,76,85,76,0,0,78,88,85,79,80,0,0,0,0,0,0,0,0,0,0,0,1
"1713","2009-01-11","H","2.1","3","3.3",85,79,73,86,84,0,0,0,76,82,63,91,0,0,0,86,87,0,0,88,85,88,82,83,0,0,0,86,84,85,86,81,0,0,87,0,0,0,0,0,0,1,0,0
"1714","2009-01-11","H","2.4","3.1","2.7",77,75,69,74,73,72,78,0,69,75,0,0,0,0,0,77,71,0,0,82,81,77,76,80,77,81,0,82,71,0,0,0,0,0,79,81,0,0,0,0,0,1,0,0
"1715","2009-01-14","H","1.22","5","10",85,67,73,76,86,0,0,0,83,81,85,91,0,0,0,86,87,0,0,77,75,69,74,73,72,78,0,69,75,0,0,0,0,0,77,71,0,0,0,0,0,1,0,0
"1716","2009-01-17","H","2.1","3.1","3.2",78,76,74,77,77,77,0,0,65,80,71,0,0,0,0,79,74,0,0,83,67,61,81,73,0,0,0,73,74,75,76,0,0,0,62,81,0,0,0,0,0,1,0,0
"1717","2009-01-17","A","6.5","3.7","1.45",78,69,75,75,71,75,74,0,70,76,0,0,0,0,0,75,76,0,0,85,79,73,76,86,0,0,0,82,83,76,91,0,0,0,86,85,0,0,0,0,0,0,1,0
"1718","2009-01-17","H","1.2","5.2","11",88,82,85,82,83,0,0,0,86,86,81,0,0,0,0,83,79,83,0,73,74,72,53,71,69,0,0,54,66,68,0,0,0,0,60,69,0,0,0,0,0,1,0,0
"1719","2009-01-17","A","5","3.5","1.6",73,69,69,58,66,72,0,0,67,54,75,73,0,0,0,76,0,0,0,79,78,82,73,85,83,0,0,76,75,82,0,0,0,0,86,85,0,0,0,0,0,0,1,0
"1720","2009-01-17","H","1.9","3.2","3.6",78,71,82,78,80,79,70,0,83,81,0,0,0,0,0,85,70,0,0,77,75,69,74,73,72,78,0,69,75,0,0,0,0,0,77,71,0,0,0,0,0,1,0,0
"1721","2009-01-17","A","3","3.1","2.2",67,76,71,76,75,72,0,0,73,72,0,0,0,0,0,78,78,77,0,80,81,74,76,84,80,83,0,77,77,77,0,0,0,0,81,0,0,0,0,0,0,0,1,0
"1722","2009-01-17","H","2.4","3.1","2.7",77,66,70,70,69,0,0,0,70,69,73,74,0,0,0,70,56,0,0,70,69,69,71,77,0,0,0,72,81,74,65,83,0,0,78,0,0,0,0,0,0,1,0,0
"1723","2009-01-18","D","1.7","3.4","4.3",82,81,77,80,77,81,0,0,80,82,71,0,0,0,0,79,81,0,0,83,78,74,78,77,69,73,0,73,81,0,0,0,0,0,76,72,0,0,0,0,0,0,0,1
"1724","2009-01-18","H","2.2","3.1","3",80,74,70,79,79,78,0,0,51,75,80,0,0,0,0,72,72,0,0,75,72,72,79,67,0,0,0,75,72,74,73,0,0,0,80,73,0,0,0,0,0,1,0,0
"1725","2009-01-19","D","1.55","3.5","5.5",84,77,80,76,85,0,0,0,88,79,82,80,0,0,0,83,88,0,0,82,82,74,78,76,76,0,0,82,75,77,80,0,0,0,73,0,0,0,0,0,0,0,0,1
"1726","2009-01-27","A","2.8","3.1","2.3",83,78,78,72,77,73,73,0,73,81,0,0,0,0,0,76,74,0,0,80,81,74,76,73,84,72,80,77,0,0,0,0,0,0,81,77,0,0,0,0,0,0,1,0
"1727","2009-01-27","H","2.1","3.1","3.2",67,71,71,76,71,0,0,0,75,73,72,73,0,0,0,78,77,0,0,75,72,72,79,67,0,0,0,75,72,74,73,0,0,0,80,73,0,0,0,0,0,1,0,0
"1728","2009-01-27","H","1.55","3.5","5.5",79,71,81,77,76,80,0,0,82,80,82,0,0,0,0,79,81,0,0,73,74,72,53,71,69,0,0,54,66,68,0,0,0,0,60,69,0,0,0,0,0,1,0,0
"1729","2009-01-27","A","8","4","1.35",77,70,70,69,70,69,0,0,70,73,74,0,0,0,0,70,56,0,0,85,79,76,86,87,0,0,0,83,82,63,91,0,0,0,86,85,0,0,0,0,0,0,1,0
"1730","2009-01-28","D","1.9","3.2","3.6",78,76,74,77,77,77,0,0,65,72,80,0,0,0,0,79,74,0,0,78,70,69,75,75,75,74,0,76,79,0,0,0,0,0,75,76,0,0,0,0,0,0,0,1
"1731","2009-01-28","H","1.22","5","10",88,82,88,82,83,0,0,0,86,86,81,0,0,0,0,83,79,83,0,70,84,62,72,71,77,0,0,81,68,74,65,0,0,0,72,0,0,0,0,0,0,1,0,0
"1732","2009-01-28","D","2.7","3.1","2.4",82,82,74,78,76,76,0,0,82,75,75,77,80,0,0,0,0,0,0,79,84,82,73,83,0,0,0,76,75,82,72,0,0,0,86,85,0,0,0,0,0,0,0,1
"1733","2009-01-28","H","1.75","3.3","4.2",78,71,82,78,79,70,0,0,81,75,81,0,0,0,0,78,85,0,0,73,67,61,77,81,73,0,0,75,76,76,0,0,0,0,62,81,0,0,0,0,0,1,0,0
"1734","2009-01-28","H","1.7","3.4","4.3",80,74,70,79,79,78,0,0,51,75,80,0,0,0,0,72,72,0,0,60,69,69,69,66,67,0,0,67,75,65,0,0,0,0,76,67,0,0,0,0,0,1,0,0
"1735","2009-01-28","D","4.5","3.2","1.75",69,75,69,74,67,72,0,0,73,69,68,0,0,0,0,69,71,0,0,84,77,80,76,85,76,0,0,78,88,85,0,0,0,0,81,88,0,0,0,0,0,0,0,1
"1736","2009-01-31","D","1.37","4","8",79,78,84,82,85,83,0,0,76,75,82,0,0,0,0,86,77,0,0,80,81,70,79,79,78,0,0,51,75,80,0,0,0,0,72,72,0,0,0,0,0,0,0,1
"1737","2009-01-31","D","1.6","3.5","5",80,81,74,76,73,84,72,80,77,0,0,0,0,0,0,81,77,0,0,77,75,69,74,73,67,0,0,73,69,68,75,0,0,0,69,0,0,0,0,0,0,0,0,1
"1738","2009-01-31","H","2.5","3.1","2.6",78,70,69,75,75,74,0,0,75,70,76,0,0,0,0,75,76,0,0,74,71,81,77,76,80,0,0,82,80,82,78,0,0,0,81,0,0,0,0,0,0,1,0,0
"1739","2009-01-31","H","1.9","3.2","3.6",75,72,72,79,67,0,0,0,75,72,74,73,0,0,0,80,73,0,0,83,78,74,72,77,73,69,0,73,81,0,0,0,0,0,76,74,0,0,0,0,0,1,0,0
"1740","2009-01-31","D","1.9","3.2","3.6",60,69,69,69,66,72,67,0,67,65,65,0,0,0,0,66,0,0,0,77,70,74,69,70,0,0,0,70,73,68,74,0,0,0,70,56,0,0,0,0,0,0,0,1
"1741","2009-01-31","H","1.35","4.2","8",85,79,76,86,87,0,0,0,83,76,63,91,0,0,0,86,85,0,0,82,82,74,78,76,76,0,0,82,75,75,77,80,0,0,0,0,0,0,0,0,0,1,0,0
