"","name","MV","season"
"5419","Steven Pienaar",4950000,"20132014"
"5420","Gerard Deulofeu",13500000,"20132014"
"5421","Kevin Mirallas",9e+06,"20132014"
"5422","Aiden McGeady",6750000,"20132014"
"5423","Steven Naismith",4500000,"20132014"
"5424","Romelu Lukaku",17100000,"20132014"
"5425","Lacina Traoré",14400000,"20132014"
"5426","Nikica Jelavic",8100000,"20132014"
"5427","Arouna Koné",4500000,"20132014"
"5428","Victor Anichebe",3150000,"20132014"
"5429","Apostolos Vellios",1800000,"20132014"
"5430","Magaye Gueye",1800000,"20132014"
"5431","Conor McAleny",0,"20132014"
"5432","Tim Krul",7650000,"20132014"
"5433","Rob Elliot",225000,"20132014"
"5434","Jak Alnwick",0,"20132014"
"5435","Mapou Yanga-Mbiwa",8100000,"20132014"
"5436","Fabricio Coloccini",7200000,"20132014"
"5437","Steven Taylor",4500000,"20132014"
"5438","Mike Williamson",3600000,"20132014"
"5439","Curtis Good",450000,"20132014"
"5440","Lubomir Satka",0,"20132014"
"5441","Remie Streete",0,"20132014"
"5442","Davide Santon",9e+06,"20132014"
"5443","Massadio Haidara",2250000,"20132014"
"5444","Paul Dummett",180000,"20132014"
"5445","Mathieu Debuchy",10350000,"20132014"
"5446","Ryan Taylor",3600000,"20132014"
"5447","James Tavernier",0,"20132014"
"5448","Cheik †",9450000,"20132014"
"5449","Vurnon Anita",7200000,"20132014"
"5450","Yohan Cabaye",14850000,"20132014"
"5451","Moussa Sissoko",9e+06,"20132014"
"5452","Gaël Bigirimana",2700000,"20132014"
"5453","Dan Gosling",1350000,"20132014"
"5454","Conor Newton",90000,"20132014"
"5455","Mehdi Abeid",45000,"20132014"
"5456","Romain Amalfitano",9e+05,"20132014"
"5457","Jonás Gutiérrez",5400000,"20132014"
"5458","Hatem Arfa",12150000,"20132014"
"5459","Sylvain Marveaux",3150000,"20132014"
"5460","Haris Vuckic",675000,"20132014"
"5461","Yoan Gouffran",6750000,"20132014"
"5462","Gabriel Obertan",2700000,"20132014"
"5463","Papiss Cissé",13950000,"20132014"
"5464","Luuk Jong",9e+06,"20132014"
"5465","Loïc Rémy",9e+06,"20132014"
"5466","Sammy Ameobi",2700000,"20132014"
"5467","Shola Ameobi",1800000,"20132014"
"5468","Adam Armstrong",0,"20132014"
"5469","Keiren Westwood",1800000,"20132014"
"5470","Vito Mannone",9e+05,"20132014"
"5471","Óscar Ustari",450000,"20132014"
"5472","Jordan Pickford",0,"20132014"
"5473","Joel Dixon",0,"20132014"
"5474","Modibo Diakité",3150000,"20132014"
"5475","John O'Shea",2700000,"20132014"
"5476","Carlos Cuéllar",2700000,"20132014"
"5477","Valentin Roberge",2700000,"20132014"
"5478","Wes Brown",9e+05,"20132014"
"5479","Santiago Vergini",630000,"20132014"
"5480","Marcos Alonso",1350000,"20132014"
"5481","Phil Bardsley",3600000,"20132014"
"5482","Ondrej Celustka",2700000,"20132014"
"5483","Charalampos Mavrias",1800000,"20132014"
"5484","Liam Marrs",0,"20132014"
"5485","Sung-Yong Ki",6300000,"20132014"
"5486","Jack Colback",5400000,"20132014"
"5487","Lee Cattermole",4950000,"20132014"
"5488","Alfred N'Diaye",4050000,"20132014"
"5489","David Vaughan",2250000,"20132014"
"5490","Liam Bridcutt",1130000,"20132014"
"5491","Cab",9e+05,"20132014"
"5492","El-Hadji Ba",0,"20132014"
"5493","Craig Gardner",6750000,"20132014"
"5494","Sebastian Larsson",6300000,"20132014"
"5495","Liam Agnew",0,"20132014"
"5496","Andrea Dossena",1620000,"20132014"
"5497","Stéphane Sessègnon",9e+06,"20132014"
"5498","Fabio Borini",10800000,"20132014"
"5499","Emanuele Giaccherini",6750000,"20132014"
"5500","Adam Johnson",13500000,"20132014"
"5501","David Karlsson",9e+05,"20132014"
"5502","Duncan Watmore",0,"20132014"
"5503","Steven Fletcher",13500000,"20132014"
"5504","Ignacio Scocco",5400000,"20132014"
"5505","Connor Wickham",4500000,"20132014"
"5506","Jozy Altidore",4500000,"20132014"
"5507","Dong-Won Ji",2250000,"20132014"
"5508","Maarten Stekelenburg",4950000,"20132014"
"5509","David Stockdale",3150000,"20132014"
"5510","Neil Etheridge",450000,"20132014"
"5511","Marcus Bettinelli",0,"20132014"
"5512","Jesse Joronen",0,"20132014"
"5513","Johnny Heitinga",6300000,"20132014"
"5514","Fernando Amorebieta",5400000,"20132014"
"5515","Brede Hangeland",4500000,"20132014"
"5516","Philippe Senderos",1800000,"20132014"
"5517","Aaron Hughes",1350000,"20132014"
"5518","Dan Burn",0,"20132014"
"5519","Kieran Richardson",3150000,"20132014"
"5520","John Riise",2700000,"20132014"
"5521","Matthew Briggs",1350000,"20132014"
"5522","Sascha Riether",2700000,"20132014"
"5523","Elsad Zverotic",990000,"20132014"
"5524","Josh Passley",0,"20132014"
"5525","William Kvist",4950000,"20132014"
"5526","Mahamadou Diarra",1800000,"20132014"
"5527","Derek Boateng",1800000,"20132014"
"5528","Josh Pritchard",0,"20132014"
"5529","Scott Parker",7200000,"20132014"
"5530","Steve Sidwell",2250000,"20132014"
"5531","Pajtim Kasami",1800000,"20132014"
"5532","Georgios Karagounis",9e+05,"20132014"
"5533","Ryan Tunnicliffe",0,"20132014"
"5534","Lasse Christensen",0,"20132014"
"5535","Ashkan Dejagah",3150000,"20132014"
"5536","Damien Duff",1350000,"20132014"
"5537","Larnell Cole",0,"20132014"
"5538","Patrick Roberts",0,"20132014"
"5539","Alexander Kacaniklic",1800000,"20132014"
"5540","Lewis Holtby",9900000,"20132014"
"5541","Adel Taarabt",9e+06,"20132014"
"5542","Chris David",0,"20132014"
"5543","George Williams",0,"20132014"
"5544","Muamer Tankovic",0,"20132014"
"5545","Ange-Freddy Plumain",450000,"20132014"
"5546","Me",0,"20132014"
"5547","Bryan Ruíz",11700000,"20132014"
"5548","Clint Dempsey",10350000,"20132014"
"5549","Darren Bent",12150000,"20132014"
"5550","Dimitar Berbatov",6300000,"20132014"
"5551","Konstantinos Mitroglou",4050000,"20132014"
"5552","Hugo Rodallega",3600000,"20132014"
"5553","Marcello Trotta",225000,"20132014"
"5554","Cauley Woodrow",0,"20132014"
"5555","Moussa Dembélé",0,"20132014"
"5556","Adr",1800000,"20132014"
"5557","Stephen Henderson",1350000,"20132014"
"5558","Jussi Jääskeläinen",9e+05,"20132014"
"5559","Raphael Spiegel",450000,"20132014"
"5560","Winston Reid",5400000,"20132014"
"5561","James Tomkins",4950000,"20132014"
"5562","James Collins",3150000,"20132014"
"5563","Roger Johnson",2700000,"20132014"
"5564","Leo Chambers",0,"20132014"
"5565","Reece Burke",0,"20132014"
"5566","Pablo Armero",8100000,"20132014"
"5567","Razvan Rat",1800000,"20132014"
"5568","George McCartney",1350000,"20132014"
"5569","Dan Potts",225000,"20132014"
"5570","Joey O'Brien",2250000,"20132014"
"5571","Guy Demel",9e+05,"20132014"
"5572","Callum Driver",0,"20132014"
"5573","Alou Diarra",1130000,"20132014"
"5574","Pelly Ruddock",0,"20132014"
"5575","Mark Noble",7200000,"20132014"
"5576","Mohamed Diamé",6750000,"20132014"
"5577","Antonio Nocerino",5850000,"20132014"
"5578","Jack Collison",3150000,"20132014"
"5579","Sebastian Lletget",0,"20132014"
"5580","Danny Whitehead",0,"20132014"
"5581","George Moncur",0,"20132014"
"5582","Abdul Razak",0,"20132014"
"5583","Stewart Downing",7650000,"20132014"
"5584","Matthew Taylor",2700000,"20132014"
"5585","Matthias Fanimo",0,"20132014"
"5586","Kevin Nolan",5400000,"20132014"
"5587","Joe Cole",3600000,"20132014"
"5588","Ravel Morrison",675000,"20132014"
"5589","Matt Jarvis",7200000,"20132014"
"5590","Ricardo Tê",2700000,"20132014"
"5591","Blair Turgott",0,"20132014"
"5592","Andy Carroll",9900000,"20132014"
"5593","Marco Borriello",6300000,"20132014"
"5594","Modibo Maïga",4050000,"20132014"
"5595","Carlton Cole",3150000,"20132014"
"5596","Mladen Petric",2700000,"20132014"
"5597","Dylan †",0,"20132014"
"5598","Elliot Lee",0,"20132014"
"5599","Sean Maguire",0,"20132014"
"5600","Jaanai Gordon",0,"20132014"
"5601","Asmir Begovic",4500000,"20132014"
"5602","Jack Butland",4500000,"20132014"
"5603","Thomas Sörensen",9e+05,"20132014"
"5604","Daniel Bachmann",0,"20132014"
"5605","Ryan Shawcross",9e+06,"20132014"
"5606","Robert Huth",7650000,"20132014"
"5607","Marc Wilson",4500000,"20132014"
"5608","Ryan Shotton",2250000,"20132014"
"5609","Marc Muniesa",1800000,"20132014"
"5610","Erik Pieters",3150000,"20132014"
"5611","Andy Wilkinson",3150000,"20132014"
"5612","Steven N'Zonzi",6300000,"20132014"
"5613","Glenn Whelan",4500000,"20132014"
"5614","Geoff Cameron",4500000,"20132014"
"5615","Wilson Palacios",2700000,"20132014"
"5616","Charlie Adam",4500000,"20132014"
"5617","Jamie Ness",450000,"20132014"
"5618","Charlie Ward",0,"20132014"
"5619","Lucas Dawson",0,"20132014"
"5620","Matthew Etherington",2250000,"20132014"
"5621","Stephen Ireland",3600000,"20132014"
"5622","Marko Arnautovic",6300000,"20132014"
"5623","Oussama Assaidi",4500000,"20132014"
"5624","Michael Kightly",4050000,"20132014"
"5625","Brek Shea",2700000,"20132014"
"5626","Jonathan Walters",4950000,"20132014"
"5627","Peter Odemwingie",4500000,"20132014"
"5628","Jermaine Pennant",2250000,"20132014"
"5629","John Guidetti",6300000,"20132014"
"5630","Kenwyne Jones",4500000,"20132014"
"5631","Peter Crouch",4500000,"20132014"
"5632","Cameron Jerome",2250000,"20132014"
"5633","Juan Agudelo",9e+05,"20132014"
"5634","Michel Vorm",7650000,"20132014"
"5635","Gerhard Tremmel",675000,"20132014"
"5636","Gregor Zabret",68000,"20132014"
"5637","David Cornell",0,"20132014"
"5638","Ashley Williams",5400000,"20132014"
"5639","Ch",4500000,"20132014"
"5640","Jordi Amat",2700000,"20132014"
"5641","Kyle Bartley",9e+05,"20132014"
"5642","Garry Monk",450000,"20132014"
"5643","Alan Tate",450000,"20132014"
"5644","Neil Taylor",2700000,"20132014"
"5645","Ben Davies",1350000,"20132014"
"5646","Ángel Rangel",2700000,"20132014"
"5647","Dwight Tiendalli",9e+05,"20132014"
"5648","Jazz Richards",675000,"20132014"
"5649","Daniel Alfei",0,"20132014"
"5650","Sung-Yong Ki",6300000,"20132014"
"5651","José Cañas",3150000,"20132014"
"5652","Jonathan Guzmán",7200000,"20132014"
"5653","Jonjo Shelvey",4950000,"20132014"
"5654","Leon Britton",4050000,"20132014"
"5655","Jay Fulton",68000,"20132014"
"5656","Lee Lucas",0,"20132014"
"5657","Adam King",0,"20132014"
"5658","Alejandro Pozuelo",9e+05,"20132014"
"5659","Wayne Routledge",4050000,"20132014"
"5660","Roland Lamah",2250000,"20132014"
"5661","Pablo Hernández",7200000,"20132014"
"5662","Nathan Dyer",4050000,"20132014"
"5663","Mi",11700000,"20132014"
"5664","Wilfried Bony",10800000,"20132014"
"5665","Marvin Emnes",2700000,"20132014"
"5666","Álvaro Vázquez",2700000,"20132014"
"5667","David N'Gog",2250000,"20132014"
"5668","Leroy Lita",1350000,"20132014"
"5669","Rory Donnelly",0,"20132014"
"5670","Brad Guzan",3150000,"20132014"
"5671","Shay Given",1800000,"20132014"
"5672","Jed Steer",0,"20132014"
"5673","Ron Vlaar",5850000,"20132014"
"5674","Ciaran Clark",4500000,"20132014"
"5675","Jores Okore",3600000,"20132014"
"5676","Nathan Baker",1800000,"20132014"
"5677","Philippe Senderos",1800000,"20132014"
"5678","Ryan Bertrand",4500000,"20132014"
"5679","Joe Bennett",2250000,"20132014"
"5680","Antonio Luna",1350000,"20132014"
"5681","Enda Stevens",675000,"20132014"
"5682","Matthew Lowton",3150000,"20132014"
"5683","Alan Hutton",1800000,"20132014"
"5684","Janoi Donacien",0,"20132014"
"5685","Ashley Westwood",3150000,"20132014"
"5686","Yacouba Sylla",2250000,"20132014"
"5687","Chris Herd",1800000,"20132014"
"5688","Karim Ahmadi",2700000,"20132014"
"5689","Fabian Delph",2700000,"20132014"
"5690","Gary Gardner",1350000,"20132014"
"5691","Daniel Johnson",0,"20132014"
"5692","Leandro Bacuna",1130000,"20132014"
"5693","Marc Albrighton",3600000,"20132014"
"5694","Jack Grealish",0,"20132014"
"5695","Callum Robinson",0,"20132014"
"5696","Charles N'Zogbia",4950000,"20132014"
"5697","Andreas Weimann",2700000,"20132014"
"5698","Aleksandar Tonev",2250000,"20132014"
"5699","Darren Bent",12150000,"20132014"
"5700","Christian Benteke",10800000,"20132014"
"5701","Gabriel Agbonlahor",8100000,"20132014"
"5702","Grant Holt",3600000,"20132014"
"5703","Libor Kozák",3420000,"20132014"
"5704","Nicklas Helenius",1350000,"20132014"
"5705","Jordan Bowery",450000,"20132014"
"5706","Paulo Gazzaniga",3150000,"20132014"
"5707","Artur Boruc",1350000,"20132014"
"5708","Kelvin Davis",225000,"20132014"
"5709","Cody Cropper",0,"20132014"
"5710","Dejan Lovren",6300000,"20132014"
"5711","Maya Yoshida",4050000,"20132014"
"5712","José Fonte",2250000,"20132014"
"5713","Jos Hooiveld",1580000,"20132014"
"5714","Jack Stephens",0,"20132014"
"5715","Jason McCarthy",0,"20132014"
"5716","Luke Shaw",4050000,"20132014"
"5717","Danny Fox",2250000,"20132014"
"5718","Matt Targett",0,"20132014"
"5719","Nathaniel Clyne",4500000,"20132014"
"5720","Calum Chambers",0,"20132014"
"5721","Victor Wanyama",4500000,"20132014"
"5722","Morgan Schneiderlin",2700000,"20132014"
"5723","Jack Cork",2250000,"20132014"
"5724","Steven Davis",3600000,"20132014"
"5725","James Ward-Prowse",9e+05,"20132014"
"5726","Harrison Reed",0,"20132014"
"5727","Sam McQueen",0,"20132014"
"5728","Gastón Ramírez",11700000,"20132014"
"5729","Adam Lallana",4950000,"20132014"
"5730","Gu",1350000,"20132014"
"5731","Lloyd Isgrove",0,"20132014"
"5732","Omar Rowe",0,"20132014"
"5733","Tadanari Lee",9e+05,"20132014"
"5734","Jake Sinclair",0,"20132014"
"5735","Daniel Osvaldo",15300000,"20132014"
"5736","Jay Rodríguez",5850000,"20132014"
"5737","Rickie Lambert",3150000,"20132014"
"5738","Billy Sharp",2700000,"20132014"
"5739","Emmanuel Mayuka",2700000,"20132014"
"5740","Sam Gallagher",0,"20132014"
"5741","John Ruddy",4500000,"20132014"
"5742","Mark Bunn",1350000,"20132014"
"5743","Carlo Nash",225000,"20132014"
"5744","Sébastien Bassong",4050000,"20132014"
"5745","Joseph Yobo",3150000,"20132014"
"5746","Ryan Bennett",3150000,"20132014"
"5747","Russell Martin",2700000,"20132014"
"5748","Michael Turner",2700000,"20132014"
"5749","Adel Gafaiti",0,"20132014"
"5750","Martin Olsson",4050000,"20132014"
"5751","Javier Garrido",1800000,"20132014"
"5752","Steven Whittaker",1800000,"20132014"
"5753","Reece Hall-Johnson",0,"20132014"
"5754","Alexander Tettey",3150000,"20132014"
"5755","Leroy Fer",6750000,"20132014"
"5756","Jonathan Howson",2700000,"20132014"
"5757","Bradley Johnson",2250000,"20132014"
"5758","Jacob Butterfield",9e+05,"20132014"
"5759","David Fox",9e+05,"20132014"
"5760","Elliott Bennett",1800000,"20132014"
"5761","Jonás Gutiérrez",5400000,"20132014"
"5762","Wesley Hoolahan",1800000,"20132014"
"5763","Anthony Pilkington",4050000,"20132014"
"5764","Nathan Redmond",2250000,"20132014"
"5765","Josh Murphy",0,"20132014"
"5766","Robert Snodgrass",5400000,"20132014"
"5767","Jacob Murphy",0,"20132014"
"5768","Ricky Wolfswinkel",9450000,"20132014"
"5769","Gary Hooper",4500000,"20132014"
"5770","Johan Elmander",4050000,"20132014"
"5771","Luciano Becchio",2250000,"20132014"
"5772","Jamar Loza",0,"20132014"
"5773","David Marshall",1350000,"20132014"
"5774","Joe Lewis",225000,"20132014"
"5775","Simon Moore",135000,"20132014"
"5776","Steven Caulker",5850000,"20132014"
"5777","Matthew Connolly",1350000,"20132014"
"5778","Ca",1080000,"20132014"
"5779","Ben Turner",9e+05,"20132014"
"5780","Mark Hudson",675000,"20132014"
"5781","Adedeji Oshilaja",0,"20132014"
"5782","Fá",6300000,"20132014"
"5783","Andrew Taylor",1350000,"20132014"
"5784","Declan John",0,"20132014"
"5785","Kévin Théophile-Catherine",4500000,"20132014"
"5786","Kevin McNaughton",9e+05,"20132014"
"5787","John Brayford",450000,"20132014"
"5788","Tom James",0,"20132014"
"5789","Gary Medel",9e+06,"20132014"
"5790","Filip Kiss",450000,"20132014"
"5791","Magnus Eikrem",1980000,"20132014"
"5792","Peter Whittingham",1800000,"20132014"
"5793","Aron Gunnarsson",1800000,"20132014"
"5794","Jordon Mutch",1130000,"20132014"
"5795","Simon Lappin",9e+05,"20132014"
"5796","Don Cowie",9e+05,"20132014"
"5797","Kadeem Harris",135000,"20132014"
"5798","Bo-Kyung Kim",2250000,"20132014"
"5799","Mats Daehli",0,"20132014"
"5800","Craig Bellamy",1800000,"20132014"
"5801","Craig Conway",675000,"20132014"
"5802","Wilfried Zaha",10800000,"20132014"
"5803","Peter Odemwingie",4500000,"20132014"
"5804","Craig Noone",1800000,"20132014"
"5805","Kenwyne Jones",4500000,"20132014"
"5806","Andreas Cornelius",4050000,"20132014"
"5807","Fraizer Campbell",3150000,"20132014"
"5808","Nicky Maynard",2250000,"20132014"
"5809","Jo Berget",1530000,"20132014"
"5810","Etien Velikonja",1350000,"20132014"
"5811","Joe Mason",675000,"20132014"
"5812","Rudy Gestede",450000,"20132014"
"5813","Tommy Smith",450000,"20132014"
"5814","Rhys Healey",0,"20132014"
"5815","Ben Foster",4500000,"20132014"
"5816","Boaz Myhill",1800000,"20132014"
"5817","Lee Camp",1130000,"20132014"
"5818","Luke Daniels",225000,"20132014"
"5819","Jonas Olsson",4500000,"20132014"
"5820","Liam Ridgewell",2250000,"20132014"
"5821","Gareth McAuley",1350000,"20132014"
"5822","Diego Lugano",1080000,"20132014"
"5823","Donervon Daniels",0,"20132014"
"5824","Goran Popov",2700000,"20132014"
"5825","Billy Jones",2250000,"20132014"
"5826","Craig Dawson",1350000,"20132014"
"5827","Steven Reid",9e+05,"20132014"
"5828","Cameron Gayle",0,"20132014"
"5829","Youssouf Mulumbu",5400000,"20132014"
"5830","Claudio Yacob",4050000,"20132014"
"5831","George Thorne",450000,"20132014"
"5832","Liam O'Neil",0,"20132014"
"5833","James Morrison",5850000,"20132014"
"5834","Graham Dorrans",1800000,"20132014"
"5835","Zoltán Gera",9e+05,"20132014"
"5836","Morgan Amalfitano",4050000,"20132014"
"5837","Scott Sinclair",6750000,"20132014"
"5838","Chris Brunt",5400000,"20132014"
"5839","Stéphane Sessègnon",9e+06,"20132014"
"5840","Kemar Roofe",0,"20132014"
"5841","Thievy Bifouma",2250000,"20132014"
"5842","Shane Long",5400000,"20132014"
"5843","Victor Anichebe",3150000,"20132014"
"5844","Matej Vydra",2700000,"20132014"
"5845","Markus Rosenberg",2250000,"20132014"
"5846","Nicolas Anelka",450000,"20132014"
"5847","Saido Berahino",0,"20132014"
"5848","Allan McGregor",3600000,"20132014"
"5849","Eldin Jakupovic",450000,"20132014"
"5850","Steve Harper",450000,"20132014"
"5851","Mark Oxley",135000,"20132014"
"5852","Curtis Davies",3150000,"20132014"
"5853","Paul McShane",1580000,"20132014"
"5854","James Chester",9e+05,"20132014"
"5855","Alex Bruce",675000,"20132014"
"5856","Abdoulaye Fayé",450000,"20132014"
"5857","Maynor Figueroa",4050000,"20132014"
"5858","Joe Dudgeon",450000,"20132014"
"5859","Conor Townsend",0,"20132014"
"5860","Liam Rosenior",9e+05,"20132014"
"5861","Tom Huddlestone",4950000,"20132014"
"5862","Jake Livermore",2250000,"20132014"
"5863","David Meyler",1800000,"20132014"
"5864","Stephen Quinn",1350000,"20132014"
"5865","Conor Henderson",0,"20132014"
"5866","Ahmed Elmohamady",2250000,"20132014"
"5867","George Boyd",1350000,"20132014"
"5868","Robbie Brady",2250000,"20132014"
"5869","Robert Koren",1350000,"20132014"
"5870","Cameron Stewart",675000,"20132014"
"5871","Calaum Jahraldo-Martin",0,"20132014"
"5872","Sone Aluko",2250000,"20132014"
"5873","Nikica Jelavic",8100000,"20132014"
"5874","Shane Long",5400000,"20132014"
"5875","Danny Graham",3600000,"20132014"
"5876","Matty Fryatt",2250000,"20132014"
"5877","Yannick Sagbo",2250000,"20132014"
"5878","Nick Proschwitz",1800000,"20132014"
"5879","Ge",1800000,"20132014"
"5880","Aaron McLean",450000,"20132014"
"5881","Matthew Fletcher",0,"20132014"
"5882","Wayne Hennessey",3600000,"20132014"
"5883","Julián Speroni",450000,"20132014"
"5884","Lewis Price",450000,"20132014"
"5885","Neil Alexander",0,"20132014"
"5886","Ross Fitzsimons",0,"20132014"
"5887","Scott Dann",3600000,"20132014"
"5888","Adrian Mariappa",2700000,"20132014"
"5889","Patrick McCarthy",9e+05,"20132014"
"5890","Peter Ramage",675000,"20132014"
"5891","Danny Gabbidon",450000,"20132014"
"5892","Damien Delaney",450000,"20132014"
"5893","Alex Wynter",0,"20132014"
"5894","Quade Taylor",0,"20132014"
