"","season","stats_date","team","name","fifa_score"
"2702","20092010","14488","Hull","Craig Fagan","72"
"2703","20092010","14488","Hull","Nathan Doyle","60"
"2704","20092010","14488","Hull","Steven Mouyokolo","57"
"2705","20092010","14488","Hull","Nicky Featherstone","63"
"2706","20092010","14488","Hull","Will Atkinson","43"
"2707","20092010","14488","Hull","Liam Cooper","58"
"2708","20092010","14488","Hull","Jamie Devitt","43"
"2709","20092010","14488","Burnley","Brian Jensen","75"
"2710","20092010","14488","Burnley","Tyrone Mears","67"
"2711","20092010","14488","Burnley","Clarke Carlisle","73"
"2712","20092010","14488","Burnley","Steve Caldwell","75"
"2713","20092010","14488","Burnley","Stephen Jordan","67"
"2714","20092010","14488","Burnley","Wade Elliott","74"
"2715","20092010","14488","Burnley","Graham Alexander","71"
"2716","20092010","14488","Burnley","Chris McCann","71"
"2717","20092010","14488","Burnley","Robbie Blake","75"
"2718","20092010","14488","Burnley","Martin Paterson","75"
"2719","20092010","14488","Burnley","Steven Fletcher","76"
"2720","20092010","14488","Burnley","Fernando Guerrero","65"
"2721","20092010","14488","Burnley","Christian Kalvenes","70"
"2722","20092010","14488","Burnley","Joey Gudjonsson","69"
"2723","20092010","14488","Burnley","Diego Alonso Penny","62"
"2724","20092010","14488","Burnley","Andre Bikey","73"
"2725","20092010","14488","Burnley","Chris Anderson","48"
"2726","20092010","14488","Burnley","Jay Rodriguez","66"
"2727","20092010","14488","Burnley","Remco Van der Schaaf","68"
"2728","20092010","14488","Burnley","David Edgar","67"
"2729","20092010","14488","Burnley","Kevin McDonald","61"
"2730","20092010","14488","Burnley","Richard Eckersley","60"
"2731","20092010","14488","Burnley","Adam Kay","54"
"2732","20092010","14488","Burnley","Brian Easton","61"
"2733","20092010","14488","Burnley","Nik Kudiersky","57"
"2734","20092010","14488","Burnley","Alex-Ray Harvey","57"
"2735","20092010","14488","Burnley","Wes Fletcher","56"
"2736","20092010","14488","Burnley","Ben Hoskin","53"
"2737","20092010","14488","Burnley","David Nugent","71"
"2738","20092010","14488","Burnley","Michael Duff","69"
"2739","20092010","14488","Burnley","Chris Eagles","72"
"2740","20092010","14488","Burnley","Steven Thompson","68"
"2741","20092010","14488","Wolves","Wayne Hennessey","75"
"2742","20092010","14488","Wolves","Kevin Foley","67"
"2743","20092010","14488","Wolves","Jody Craddock","70"
"2744","20092010","14488","Wolves","Michael Mancienne","74"
"2745","20092010","14488","Wolves","George Elokobi","65"
"2746","20092010","14488","Wolves","Michael Kightly","75"
"2747","20092010","14488","Wolves","Nenad Milijas","74"
"2748","20092010","14488","Wolves","Karl Henry","70"
"2749","20092010","14488","Wolves","Matthew Jarvis","70"
"2750","20092010","14488","Wolves","Sylvan Ebanks-Blake","76"
"2751","20092010","14488","Wolves","Kevin Doyle","75"
"2752","20092010","14488","Wolves","Andrew Keogh","70"
"2753","20092010","14488","Wolves","Marcus Hahnemann","74"
"2754","20092010","14488","Wolves","Chris Iwelumo","73"
"2755","20092010","14488","Wolves","Ronald Zubar","73"
"2756","20092010","14488","Wolves","Sam Vokes","65"
"2757","20092010","14488","Wolves","David Edwards","66"
"2758","20092010","14488","Wolves","Carl Ikeme","62"
"2759","20092010","14488","Wolves","David Jones","69"
"2760","20092010","14488","Wolves","Richard Stearman","71"
"2761","20092010","14488","Wolves","Stephen Ward","57"
"2762","20092010","14488","Wolves","Darren Ward","64"
"2763","20092010","14488","Wolves","Mark Little","61"
"2764","20092010","14488","Wolves","Greg Halford","65"
"2765","20092010","14488","Wolves","Daniel Jones","60"
"2766","20092010","14488","Wolves","Matt Hill","64"
"2767","20092010","14488","Wolves","Andrew Surman","67"
"2768","20092010","14488","Wolves","Segundo Castillo","72"
"2769","20092010","14488","Wolves","Stefan Maierhofer","69"
"2770","20092010","14488","Wolves","Nathaniel Mendez-Laing","54"
"2771","20092010","14488","Wolves","Matthew Murray","69"
"2772","20092010","14488","Wolves","Ashley Hemmings","56"
"2773","20092010","14488","Wolves","Scott Malone","55"
"2774","20092010","14488","Wolves","Kyle Bennett","57"
"2775","20092010","14488","Wolves","Christophe Berra","73"
"1458","20082009","14123","Chelsea","Petr Cech","88"
"1459","20082009","14123","Chelsea","Bosingwa","82"
"1460","20082009","14123","Chelsea","Ricardo Carvalho","85"
"1461","20082009","14123","Chelsea","John Terry","88"
"1462","20082009","14123","Chelsea","Ashley Cole","83"
"1463","20082009","14123","Chelsea","Joe Cole","84"
"1464","20082009","14123","Chelsea","Michael Essien","86"
"1465","20082009","14123","Chelsea","Deco","85"
"1466","20082009","14123","Chelsea","Michael Ballack","86"
"1467","20082009","14123","Chelsea","Frank Lampard","86"
"1468","20082009","14123","Chelsea","Didier Drogba","87"
"1469","20082009","14123","Chelsea","Nicolas Anelka","83"
"1470","20082009","14123","Chelsea","Carlo Cudicini","75"
"1471","20082009","14123","Chelsea","Alex","82"
"1472","20082009","14123","Chelsea","Salomon Kalou","79"
"1473","20082009","14123","Chelsea","John Obi Mikel","81"
"1474","20082009","14123","Chelsea","Paulo Ferreira","78"
"1475","20082009","14123","Chelsea","Sergio Tejera","65"
"1476","20082009","14123","Chelsea","Alcides","73"
"1477","20082009","14123","Chelsea","Rhys Taylor","67"
"1478","20082009","14123","Chelsea","Hilario","72"
"1479","20082009","14123","Chelsea","Franco Matias di Santo","71"
"1480","20082009","14123","Chelsea","Scott Sinclair","71"
"1481","20082009","14123","Chelsea","Fabio Ferreira","64"
"1482","20082009","14123","Chelsea","Michael Mancienne","66"
"1483","20082009","14123","Chelsea","Branislav Ivanovic","78"
"1484","20082009","14123","Chelsea","Florent Malouda","83"
"1485","20082009","14123","Chelsea","Belletti","77"
"1486","20082009","14123","Chelsea","Wayne Bridge","77"
"1487","20082009","14123","Chelsea","Fabio Paim","70"
"1488","20082009","14123","Man United","Edwin van der Sar","85"
"1489","20082009","14123","Man United","Gary Neville","79"
"1490","20082009","14123","Man United","Rio Ferdinand","87"
"1491","20082009","14123","Man United","Nemanja Vidic","86"
"1492","20082009","14123","Man United","Patrice Evra","84"
"1493","20082009","14123","Man United","Cristiano Ronaldo","91"
"1494","20082009","14123","Man United","Michael Carrick","83"
"1495","20082009","14123","Man United","Paul Scholes","85"
"1496","20082009","14123","Man United","Nani","81"
"1497","20082009","14123","Man United","Dimitar Berbatov","86"
"1498","20082009","14123","Man United","Wayne Rooney","87"
"1499","20082009","14123","Man United","Ryan Giggs","82"
"1500","20082009","14123","Man United","Owen Hargreaves","83"
"1501","20082009","14123","Man United","Wes Brown","80"
"1502","20082009","14123","Man United","Tomasz Kuszczak","75"
"1503","20082009","14123","Man United","Anderson","82"
"1504","20082009","14123","Man United","Ji Sung Park","78"
"1505","20082009","14123","Man United","John O'Shea","76"
"1506","20082009","14123","Man United","Carlos Tevez","85"
"1507","20082009","14123","Man United","Ben Foster","74"
"1508","20082009","14123","Man United","Tom Cleverley","58"
"1509","20082009","14123","Man United","Jonny Evans","73"
"1510","20082009","14123","Man United","Darron Gibson","63"
"1511","20082009","14123","Man United","David Gray","58"
"1512","20082009","14123","Man United","Ben Amos","57"
"1513","20082009","14123","Man United","James Chester","57"
"1514","20082009","14123","Man United","Federico Macheda","60"
"1515","20082009","14123","Man United","Danny Welbeck","64"
"1516","20082009","14123","Man United","Ron-Robert Zieler","61"
"1517","20082009","14123","Man United","Manucho","72"
"1518","20082009","14123","Man United","Rodrigo Possebon","69"
"1519","20082009","14123","Man United","Fabio","64"
"1520","20082009","14123","Man United","Rafael","67"
"1521","20082009","14123","Man United","Darren Fletcher","76"
"1522","20082009","14123","Arsenal","Manuel Almunia","79"
"1523","20082009","14123","Arsenal","Bacary Sagna","82"
"1524","20082009","14123","Arsenal","Kolo Toure","85"
"1525","20082009","14123","Arsenal","William Gallas","84"
"1526","20082009","14123","Arsenal","Gael Clichy","83"
"1527","20082009","14123","Arsenal","Tomas Rosicky","84"
"1528","20082009","14123","Arsenal","Francesc Fabregas","88"
"1529","20082009","14123","Arsenal","Emmanuel Eboue","78"
"1530","20082009","14123","Arsenal","Samir Nasri","82"
"1531","20082009","14123","Arsenal","Robin van Persie","85"
"1532","20082009","14123","Arsenal","Emmanuel Adebayor","86"
"1533","20082009","14123","Arsenal","Denilson","76"
"1534","20082009","14123","Arsenal","Lukasz Fabianski","74"
"1535","20082009","14123","Arsenal","Theo Walcott","79"
"1536","20082009","14123","Arsenal","Aaron Ramsey","71"
"1537","20082009","14123","Arsenal","Eduardo","83"
"1538","20082009","14123","Arsenal","Jack Wilshere","67"
"1539","20082009","14123","Arsenal","Alexandre Song","72"
"1540","20082009","14123","Arsenal","Johan Djourou","73"
"1541","20082009","14123","Arsenal","Abou Diaby","75"
"1542","20082009","14123","Arsenal","Nicklas Bendtner","77"
"1543","20082009","14123","Arsenal","Carlos Vela","76"
"1544","20082009","14123","Arsenal","Mark Randall","65"
"1545","20082009","14123","Arsenal","Amaury Bischoff","66"
"1546","20082009","14123","Arsenal","Vito Mannone","64"
"1547","20082009","14123","Arsenal","Gavin Hoyte","60"
"1548","20082009","14123","Arsenal","Fran Merida","67"
"1549","20082009","14123","Arsenal","Vincent van den Berg","61"
"1550","20082009","14123","Arsenal","Henri Lansbury","59"
"1551","20082009","14123","Arsenal","Mikael Silvestre","76"
"1552","20082009","14123","Liverpool","Reina","84"
"1553","20082009","14123","Liverpool","Arbeloa","77"
"1554","20082009","14123","Liverpool","Jamie Carragher","85"
"1555","20082009","14123","Liverpool","Daniel Agger","82"
"1556","20082009","14123","Liverpool","Andrea Dossena","78"
"1557","20082009","14123","Liverpool","Javier Mascherano","85"
"1558","20082009","14123","Liverpool","Dirk Kuyt","80"
"1559","20082009","14123","Liverpool","Riera","79"
"1560","20082009","14123","Liverpool","Steven Gerrard","88"
"1561","20082009","14123","Liverpool","Fernando Torres","88"
"1562","20082009","14123","Liverpool","Robbie Keane","83"
"1563","20082009","14123","Liverpool","Diego Cavalieri","75"
"1564","20082009","14123","Liverpool","Yossi Benayoun","78"
"1565","20082009","14123","Liverpool","Xabi Alonso","82"
"1566","20082009","14123","Liverpool","Jermaine Pennant","76"
"1567","20082009","14123","Liverpool","Martin Skrtel","80"
"1568","20082009","14123","Liverpool","Andriy Voronin","76"
"1569","20082009","14123","Liverpool","Philipp Degen","75"
"1570","20082009","14123","Liverpool","Fabio Aurelio","76"
"1571","20082009","14123","Liverpool","Sami Hyypia","77"
"1572","20082009","14123","Liverpool","Ryan Babel","81"
"1573","20082009","14123","Liverpool","Daniel Pacheco","63"
"1574","20082009","14123","Liverpool","Lucas","76"
"1575","20082009","14123","Liverpool","David N'Gog","66"
"1576","20082009","14123","Liverpool","Stephen Darby","55"
"1577","20082009","14123","Liverpool","Emiliano Insua","73"
"1578","20082009","14123","Liverpool","Nabil El Zhar","61"
"1579","20082009","14123","Liverpool","Jay Spearing","52"
"1580","20082009","14123","Liverpool","Damien Plessis","70"
"1581","20082009","14123","Liverpool","Ray Putterill","58"
"1582","20082009","14123","Liverpool","Mikel San Jose","56"
"1583","20082009","14123","Liverpool","Charles Itandje","71"
"1584","20082009","14123","Liverpool","Ryan Flynn","51"
"1585","20082009","14123","Man City","Joe Hart","78"
"1586","20082009","14123","Man City","Pablo Javier Zabaleta","78"
"1587","20082009","14123","Man City","Richard Dunne","80"
"1588","20082009","14123","Man City","Micah Richards","82"
"1589","20082009","14123","Man City","Michael Ball","73"
"1590","20082009","14123","Man City","Shaun Wright-Phillips","81"
"1591","20082009","14123","Man City","Michael Johnson","77"
"1592","20082009","14123","Man City","Gelson Fernandes","76"
"1593","20082009","14123","Man City","Martin Petrov","83"
"1594","20082009","14123","Man City","Elano","83"
"1595","20082009","14123","Man City","Jo","81"
"1596","20082009","14123","Man City","Robinho","85"
"1597","20082009","14123","Man City","Vincent Kompany","79"
"1598","20082009","14123","Man City","Kasper Schmeichel","71"
"1599","20082009","14123","Man City","Dietmar Hamann","72"
"1600","20082009","14123","Man City","Stephen Ireland","75"
"1601","20082009","14123","Man City","Chedwyn Evans","58"
"1602","20082009","14123","Man City","Curtis Obeng","50"
"1603","20082009","14123","Man City","Adam Clayton","50"
"1604","20082009","14123","Man City","Paul Marshall","51"
"1605","20082009","14123","Man City","Darius Vassell","72"
"1606","20082009","14123","Man City","Danny Mills","67"
"1607","20082009","14123","Man City","Nery Alberto Castillo","76"
"1608","20082009","14123","Man City","Garrido","73"
"1609","20082009","14123","Man City","Glauber","74"
"1610","20082009","14123","Man City","Benjani","80"
"1611","20082009","14123","Man City","Tal Ben-Haim","76"
"1612","20082009","14123","Man City","Valeri Bojinov","76"
"1613","20082009","14123","Man City","Chinedum Onuoha","71"
"1614","20082009","14123","Man City","Sam Williamson","51"
"1615","20082009","14123","Man City","Daniel Sturridge","70"
"1616","20082009","14123","Man City","Richard Martin","50"
"1617","20082009","14123","Man City","Felipe Caicedo","73"
"1618","20082009","14123","Man City","Kelvin Etuhu","65"
"1619","20082009","14123","Man City","Shaleum Logan","50"
"1620","20082009","14123","Tottenham","Gomes","82"
"1621","20082009","14123","Tottenham","Vedran Corluka","81"
"1622","20082009","14123","Tottenham","Jonathan Woodgate","80"
"1623","20082009","14123","Tottenham","Ledley King","81"
"1624","20082009","14123","Tottenham","Gareth Bale","77"
"1625","20082009","14123","Tottenham","David Bentley","82"
"1626","20082009","14123","Tottenham","Jermaine Jenas","79"
"1627","20082009","14123","Tottenham","Luka Modric","82"
"1628","20082009","14123","Tottenham","Giovani dos Santos","78"
"1629","20082009","14123","Tottenham","Roman Pavlyuchenko","81"
"1630","20082009","14123","Tottenham","Darren Bent","79"
"1631","20082009","14123","Tottenham","Cesar","75"
"1632","20082009","14123","Tottenham","Tom Huddlestone","77"
"1633","20082009","14123","Tottenham","Michael Dawson","76"
"1634","20082009","14123","Tottenham","Gilberto","76"
"1635","20082009","14123","Tottenham","Aaron Lennon","80"
"1636","20082009","14123","Tottenham","John Bostock","60"
"1637","20082009","14123","Tottenham","Benoit Assou-Ekotto","71"
"1638","20082009","14123","Tottenham","Ben Alnwick","62"
"1639","20082009","14123","Tottenham","Fraizer Campbell","74"
"1640","20082009","14123","Tottenham","Jamie O'Hara","71"
"1641","20082009","14123","Tottenham","Alan Hutton","78"
"1642","20082009","14123","Tottenham","Didier Zokora","77"
"1643","20082009","14123","Tottenham","Chris Gunter","69"
"1644","20082009","14123","Tottenham","Kevin-Prince Boateng","74"
"1645","20082009","14123","Tottenham","Paul Stalteri","69"
"1646","20082009","14123","Tottenham","Adel Taarabt","68"
"1647","20082009","14123","Tottenham","Ricardo Rocha","73"
"1648","20082009","14123","Tottenham","Dorian Dervite","58"
"1649","20082009","14123","Tottenham","Hossam Ghaly","68"
"1650","20082009","14123","Everton","Tim Howard","82"
"1651","20082009","14123","Everton","Lars Jacobsen","74"
"1652","20082009","14123","Everton","Joseph Yobo","80"
"1653","20082009","14123","Everton","Phil Jagielka","78"
"1654","20082009","14123","Everton","Jolean Lescott","82"
"1655","20082009","14123","Everton","Phil Neville","76"
"1656","20082009","14123","Everton","Segundo Castillo","68"
"1657","20082009","14123","Everton","Mikel Arteta","82"
"1658","20082009","14123","Everton","Steven Pienaar","77"
"1659","20082009","14123","Everton","Tim Cahill","80"
"1660","20082009","14123","Everton","Yakubu","84"
"1661","20082009","14123","Everton","James Vaughan","75"
"1662","20082009","14123","Everton","Carlo Nash","69"
"1663","20082009","14123","Everton","Leon Osman","75"
"1664","20082009","14123","Everton","Leighton Baines","76"
"1665","20082009","14123","Everton","Jack Rodwell","72"
"1666","20082009","14123","Everton","George Krenn","52"
"1667","20082009","14123","Everton","Louis Saha","80"
"1668","20082009","14123","Everton","John Ruddy","64"
"1669","20082009","14123","Everton","Jose Baxter","68"
"1670","20082009","14123","Everton","Victor Anichebe","73"
"1671","20082009","14123","Everton","John Paul Kissock","61"
"1672","20082009","14123","Everton","Andy Van der Meyde","69"
"1673","20082009","14123","Everton","Lee Molyneux","57"
"1674","20082009","14123","Everton","Lucas Jutkiewicz","66"
"1675","20082009","14123","Everton","Marouane Fellaini","75"
"1676","20082009","14123","Everton","Scott Spencer","53"
"1677","20082009","14123","Everton","Kieran Agard","56"
"1678","20082009","14123","Everton","John Irving","58"
"1679","20082009","14123","Everton","James Wallace","58"
"1680","20082009","14123","Everton","Karl Sheppard","50"
"1681","20082009","14123","Everton","Dan Gosling","69"
"1682","20082009","14123","Everton","Tony Hibbert","74"
"1683","20082009","14123","Everton","Nuno Valente","71"
"1684","20082009","14123","Everton","Iain Turner","66"
"1685","20082009","14123","Aston Villa","Brad Friedel","80"
"1686","20082009","14123","Aston Villa","Luke Young","74"
"1687","20082009","14123","Aston Villa","Carlos Cuellar","81"
"1688","20082009","14123","Aston Villa","Martin Laursen","79"
"1689","20082009","14123","Aston Villa","Nicky Shorey","75"
"1690","20082009","14123","Aston Villa","James Milner","80"
"1691","20082009","14123","Aston Villa","Stiliyan Petrov","77"
"1692","20082009","14123","Aston Villa","Gareth Barry","84"
"1693","20082009","14123","Aston Villa","Ashley Young","83"
"1694","20082009","14123","Aston Villa","Gabriel Agbonlahor","81"
"1695","20082009","14123","Aston Villa","John Carew","81"
"1696","20082009","14123","Aston Villa","Steve Sidwell","77"
"1697","20082009","14123","Aston Villa","Marlon Harewood","75"
"1698","20082009","14123","Aston Villa","Nigel Reo-Coker","77"
"1699","20082009","14123","Aston Villa","Curtis Davies","76"
"1700","20082009","14123","Aston Villa","Stuart Taylor","72"
"1701","20082009","14123","Aston Villa","Harry Forrester","59"
"1702","20082009","14123","Aston Villa","Wilfred Bouma","76"
"1703","20082009","14123","Aston Villa","Zat Knight","73"
"1704","20082009","14123","Aston Villa","Wayne Routledge","71"
"1705","20082009","14123","Aston Villa","Moustapha Salifou","65"
"1706","20082009","14123","Aston Villa","Brad Guzan","74"
"1707","20082009","14123","Aston Villa","Lee Boyle","52"
"1708","20082009","14123","Aston Villa","Stephen O'Halloran","57"
"1709","20082009","14123","Aston Villa","Isaiah Osbourne","65"
"1710","20082009","14123","Aston Villa","Craig Gardner","72"
"1711","20082009","14123","Aston Villa","Zoltan Stieber","59"
"1712","20082009","14123","Aston Villa","Chris Herd","53"
"1713","20082009","14123","Aston Villa","Elliot Parish","53"
"1714","20082009","14123","Aston Villa","Nathan Delfouneso","65"
"1715","20082009","14123","Aston Villa","Nathan Baker","56"
"1716","20082009","14123","Newcastle","Shay Given","83"
"1717","20082009","14123","Newcastle","Habib Beye","74"
"1718","20082009","14123","Newcastle","Steven Taylor","77"
"1719","20082009","14123","Newcastle","Fabricio Coloccini","81"
"1720","20082009","14123","Newcastle","Charles N'Zogbia","75"
"1721","20082009","14123","Newcastle","Jonas Manuel Gutierrez","76"
"1722","20082009","14123","Newcastle","Danny Guthrie","74"
"1723","20082009","14123","Newcastle","Nicky Butt","73"
"1724","20082009","14123","Newcastle","Damien Duff","76"
"1725","20082009","14123","Newcastle","Obafemi Martins","82"
"1726","20082009","14123","Newcastle","Michael Owen","81"
"1727","20082009","14123","Newcastle","Joey Barton","75"
"1728","20082009","14123","Newcastle","Steve Harper","73"
"1729","20082009","14123","Newcastle","Jose Enrique","73"
"1730","20082009","14123","Newcastle","Xisco","75"
"1731","20082009","14123","Newcastle","Geremi","76"
"1732","20082009","14123","Newcastle","Andrew Carroll","62"
"1733","20082009","14123","Newcastle","Kazenga LuaLua","52"
"1734","20082009","14123","Newcastle","Ignacio Maria Gonzalez","69"
"1735","20082009","14123","Newcastle","Ben Tozer","59"
"1736","20082009","14123","Newcastle","Frank Waife-Danquah","53"
"1737","20082009","14123","Newcastle","Tamas Kadar","53"
"1738","20082009","14123","Newcastle","Fabio Zamblera","68"
"1739","20082009","14123","Newcastle","Mark Doninger","59"
"1740","20082009","14123","Newcastle","Ryan Donaldson","64"
"1741","20082009","14123","Newcastle","Jonny Godsmark","59"
"1742","20082009","14123","Newcastle","Cacapa","73"
"1743","20082009","14123","Newcastle","Ole Soderberg","63"
"1744","20082009","14123","Newcastle","Shola Ameobi","71"
"1745","20082009","14123","Newcastle","Alan Smith","74"
"1746","20082009","14123","Newcastle","Mark Viduka","78"
"1747","20082009","14123","Newcastle","Tim Krul","66"
"1748","20082009","14123","Newcastle","Fraser Forster","52"
"1749","20082009","14123","Newcastle","David Edgar","61"
"1750","20082009","14123","Newcastle","Sebastien Bassong","67"
"1751","20082009","14123","Portsmouth","David James","83"
"1752","20082009","14123","Portsmouth","Glen Johnson","77"
"1753","20082009","14123","Portsmouth","Sol Campbell","78"
"1754","20082009","14123","Portsmouth","Younes Kaboul","74"
"1755","20082009","14123","Portsmouth","Sylvain Distin","78"
"1756","20082009","14123","Portsmouth","Nadir Belhadj","73"
"1757","20082009","14123","Portsmouth","Papa Bouba Diop","75"
"1758","20082009","14123","Portsmouth","Lassana Diarra","81"
"1759","20082009","14123","Portsmouth","Niko Kranjcar","81"
"1760","20082009","14123","Portsmouth","Jermain Defoe","81"
"1761","20082009","14123","Portsmouth","Peter Crouch","76"
"1762","20082009","14123","Portsmouth","John Utaka","78"
"1763","20082009","14123","Portsmouth","Nwankwo Kanu","74"
"1764","20082009","14123","Portsmouth","Ben Sahar","67"
"1765","20082009","14123","Portsmouth","David Nugent","72"
"1766","20082009","14123","Portsmouth","Jamie Ashdown","69"
"1767","20082009","14123","Portsmouth","Jean-Francois Christophe","55"
"1768","20082009","14123","Portsmouth","Hermann Hreidarsson","72"
"1769","20082009","14123","Portsmouth","Lauren","73"
"1770","20082009","14123","Portsmouth","Djimi Traore","72"
"1771","20082009","14123","Portsmouth","Sean Davis","73"
"1772","20082009","14123","Portsmouth","Noe Pamarot","72"
"1773","20082009","14123","Portsmouth","Glen Little","66"
"1774","20082009","14123","Portsmouth","Linvoy Primus","70"
"1775","20082009","14123","Portsmouth","Richard Hughes","67"
"1776","20082009","14123","Portsmouth","Richard Duffy","63"
"1777","20082009","14123","Portsmouth","Arnold Mvuemba","65"
"1778","20082009","14123","Portsmouth","Jerome Thomas","71"
"1779","20082009","14123","Portsmouth","Marc Wilson","56"
"1780","20082009","14123","Portsmouth","Armand Traore","69"
"1781","20082009","14123","Blackburn","Paul Robinson","78"
"1782","20082009","14123","Blackburn","Andre Ooijer","74"
"1783","20082009","14123","Blackburn","Christopher Samba","77"
"1784","20082009","14123","Blackburn","Ryan Nelsen","77"
"1785","20082009","14123","Blackburn","Stephen Warnock","77"
"1786","20082009","14123","Blackburn","Brett Emerton","76"
"1787","20082009","14123","Blackburn","Steven Reid","75"
"1788","20082009","14123","Blackburn","David Dunn","76"
"1789","20082009","14123","Blackburn","Morten Gamst Pedersen","80"
"1790","20082009","14123","Blackburn","Roque Santa Cruz","83"
"1791","20082009","14123","Blackburn","Jason Roberts","74"
"1792","20082009","14123","Blackburn","Benedict McCarthy","79"
"1793","20082009","14123","Blackburn","Tugay","71"
"1794","20082009","14123","Blackburn","Aaron Mokoena","72"
"1795","20082009","14123","Blackburn","Jason Brown","60"
"1796","20082009","14123","Blackburn","Matt Derbyshire","74"
"1797","20082009","14123","Blackburn","Zurab Khizanishvili","72"
"1798","20082009","14123","Blackburn","Vincenzo Grella","72"
"1799","20082009","14123","Blackburn","Mark Bunn","66"
"1800","20082009","14123","Blackburn","Johann Vogel","73"
"1801","20082009","14123","Blackburn","Julio Santa Cruz","59"
"1802","20082009","14123","Blackburn","Rostyn Griffiths","54"
"1803","20082009","14123","Blackburn","Eddie Nolan","61"
"1804","20082009","14123","Blackburn","Tony Kane","60"
"1805","20082009","14123","Blackburn","Bryan Hodge","55"
"1806","20082009","14123","Blackburn","Frank Fielding","51"
"1807","20082009","14123","Blackburn","Sergio Peter","66"
"1808","20082009","14123","Blackburn","Daniel Simpson","70"
"1809","20082009","14123","Blackburn","Keith Treacy","58"
"1810","20082009","14123","Blackburn","Alan Judge","58"
"1811","20082009","14123","Blackburn","Martin Olsson","58"
"1812","20082009","14123","Blackburn","Marcus Marshall","52"
"1813","20082009","14123","Blackburn","Josh O'Keefe","56"
"1814","20082009","14123","Blackburn","Keith Andrews","65"
"1815","20082009","14123","Blackburn","Carlos Andres Villanueva","68"
"1816","20082009","14123","West Ham","Robert Green","80"
"1817","20082009","14123","West Ham","Valon Behrami","79"
"1818","20082009","14123","West Ham","Calum Davenport","71"
"1819","20082009","14123","West Ham","Matthew Upson","79"
"1820","20082009","14123","West Ham","Lucas Neill","78"
"1821","20082009","14123","West Ham","Julien Faubert","75"
"1822","20082009","14123","West Ham","Mark Noble","75"
"1823","20082009","14123","West Ham","Scott Parker","80"
"1824","20082009","14123","West Ham","Matthew Etherington","74"
"1825","20082009","14123","West Ham","Carlton Cole","72"
"1826","20082009","14123","West Ham","Dean Ashton","81"
"1827","20082009","14123","West Ham","Jan Lastuvka","71"
"1828","20082009","14123","West Ham","Hayden Mullins","71"
"1829","20082009","14123","West Ham","Kyel Reid","59"
"1830","20082009","14123","West Ham","Jordan Spence","50"
"1831","20082009","14123","West Ham","Lee Bowyer","75"
"1832","20082009","14123","West Ham","Craig Bellamy","78"
"1833","20082009","14123","West Ham","Luis Boa Morte","75"
"1834","20082009","14123","West Ham","Jonathan Spector","70"
"1835","20082009","14123","West Ham","Tony Stokes","56"
"1836","20082009","14123","West Ham","James Tomkins","66"
"1837","20082009","14123","West Ham","Jack Jeffery","54"
"1838","20082009","14123","West Ham","Marek Stech","66"
"1839","20082009","14123","West Ham","Jack Collison","51"
"1840","20082009","14123","West Ham","Joe Widdowson","50"
"1841","20082009","14123","West Ham","Freddie Sears","66"
"1842","20082009","14123","West Ham","Orn Eyjolfsson","51"
"1843","20082009","14123","West Ham","Balint Bajner","51"
"1844","20082009","14123","West Ham","James Collins","70"
"1845","20082009","14123","West Ham","Junior Stanislas","60"
"1846","20082009","14123","West Ham","James Walker","63"
"1847","20082009","14123","West Ham","Nigel Quashie","66"
"1848","20082009","14123","West Ham","Danny Gabbidon","73"
"1849","20082009","14123","West Ham","Kieron Dyer","75"
"1850","20082009","14123","Sunderland","Craig Gordon","81"
"1851","20082009","14123","Sunderland","Phil Bardsley","71"
"1852","20082009","14123","Sunderland","Anton Ferdinand","76"
"1853","20082009","14123","Sunderland","Nyron Nosworthy","72"
"1854","20082009","14123","Sunderland","Danny Collins","71"
"1855","20082009","14123","Sunderland","Steed Malbranque","75"
"1856","20082009","14123","Sunderland","Dean Whitehead","72"
"1857","20082009","14123","Sunderland","Andy Reid","73"
"1858","20082009","14123","Sunderland","Kieran Richardson","76"
"1859","20082009","14123","Sunderland","Djibril Cisse","78"
"1860","20082009","14123","Sunderland","El-Hadji Diouf","78"
"1861","20082009","14123","Sunderland","Pascal Chimbonda","76"
"1862","20082009","14123","Sunderland","Darren Ward","64"
"1863","20082009","14123","Sunderland","Kenwyne Jones","77"
"1864","20082009","14123","Sunderland","Carlos Edwards","75"
"1865","20082009","14123","Sunderland","Liam Miller","72"
"1866","20082009","14123","Sunderland","Nathan Luscombe","58"
"1867","20082009","14123","Sunderland","Michael Kay","52"
"1868","20082009","14123","Sunderland","Dwight Yorke","68"
"1869","20082009","14123","Sunderland","Jean-Yves Mvoto","52"
"1870","20082009","14123","Sunderland","Nick Colgan","67"
"1871","20082009","14123","Sunderland","David Connolly","69"
"1872","20082009","14123","Sunderland","Teemu Tainio","73"
"1873","20082009","14123","Sunderland","Graham Kavanagh","65"
"1874","20082009","14123","Sunderland","Rade Prica","72"
"1875","20082009","14123","Sunderland","George McCartney","71"
"1876","20082009","14123","Sunderland","Michael Chopra","74"
"1877","20082009","14123","Sunderland","David Healy","72"
"1878","20082009","14123","Sunderland","Daryl Murphy","69"
"1879","20082009","14123","Sunderland","Marton Fulop","67"
"1880","20082009","14123","Sunderland","Grant Leadbitter","65"
"1881","20082009","14123","Sunderland","Anthony Stokes","67"
"1882","20082009","14123","Sunderland","Peter Hartley","50"
